invoice_and_item_number,date,store_number,store_name,address,city,zip_code,store_location,county_number,county,category,category_name,vendor_number,vendor_name,item_number,item_description,pack,bottle_volume_ml,state_bottle_cost,state_bottle_retail,bottles_sold,sale_dollars,volume_sold_liters,volume_sold_gallons,Year
S34084900008,2016-08-26,4669,Vom Fass / Des Moines,"833, 42nd St",Des Moines,50312,POINT (-93.674384 41.59343100000001),77,Polk,1012210,SINGLE MALT SCOTCH,885,"Yahara Bay Distillers, Inc",900248,Irish Single Malt 11yr( Jack's Choice),3,750,45.48,68.22,3,204.66,2.25,0.59,2016
S30335700102,2016-01-25,5001,The Music Station / Independence,709 FIRST ST W,INDEPENDENCE,50644,POINT (-91.901687 42.468633),10,Buchanan,1012300,IRISH WHISKIES,240,"WILLIAM GRANT AND SONS, INC.",15940,Tullamore Dew Irish Whisky,12,750,14.38,21.57,3,64.71,2.25,0.59,2016
S30088700152,2016-01-07,2515,Hy-Vee Food Store #1 / Mason City,2400 4TH ST SW,MASON CITY,50401,POINT (-93.235588 43.148451),17,Cerro Gordo,1081030,COFFEE LIQUEURS,421,"Sazerac Co., Inc.",67586,Kapali Coffee Liqueur,12,750,5.72,8.58,3,25.74,2.25,0.59,2016
S30320200002,2016-01-21,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14TH ST,DES MOINES,50320,POINT (-93.596754 41.554101),77,Polk,1012210,SINGLE MALT SCOTCH,240,"WILLIAM GRANT AND SONS, INC.",4381,Balvenie 21YR,3,750,121.22,181.83,3,545.49,2.25,0.59,2016
S33878500049,2016-08-11,5116,New Star Mart  /  Newton,"702, 1st Ave E",Newton,50702,POINT (-93.04551500000001 41.69943),94,Webster,1081700,DISTILLED SPIRITS SPECIALTY,208,Prost Beverage Company,27439,Tim Smith's Climax Moonshine,6,750,17.5,26.25,3,78.75,2.25,0.59,2016
S30001100026,2016-01-04,5102,Wilkie Liquors,724 1st  ST  SE,MOUNT VERNON,52314,POINT (-91.410401 41.918328),57,Linn,1031090,OTHER PROOF VODKA,260,Diageo Americas,40926,Smirnoff Silver Vodka 90 Prf,12,750,8.25,12.38,3,37.14,2.25,0.59,2016
INV-00050300012,2016-08-31,3732,North Scott Foods,425 E Leclaire Rd,Eldridge,52748,POINT (-90.577311 41.654695000000004),82,SCOTT,1032000,Imported Vodka,115,CONSTELLATION BRANDS INC,36435,Svedka Cucumber Lime,12,750,8.25,12.38,3,12.38,2.25,0.59,2016
INV-00031200091,2016-08-30,2512,Hy-Vee Wine and Spirits / Iowa City,1720 Waterfront Dr,Iowa City,52240,POINT (-91.53046300000001 41.642764),52,JOHNSON,1012300,Single Malt Scotch,370,PERNOD RICARD USA,5036,Glenlivet 12 Yr Malt Scotch,12,750,23.48,35.22,3,35.22,2.25,0.59,2016
S33795600117,2016-08-08,2670,Hy-Vee Food Store / Coralville,2004 8th  St,Coralville,52241,POINT (-91.591868 41.682337000000004),52,Johnson,1011500,STRAIGHT RYE WHISKIES,65,Jim Beam Brands,27048,Knob Creek Rye,6,750,22.04,33.06,3,99.18,2.25,0.59,2016
INV-00045400023,2016-08-30,4265,Kwik Stop 3 / Waterloo,1104 Washington St,Waterloo,50702,POINT (-92.336965 42.489106),7,BLACK HAWK,1031000,American Vodka,301,FIFTH GENERATION INC,38176,Titos Vodka,12,750,9.65,14.48,3,14.48,2.25,0.59,2016
S33832000026,2016-08-09,2622,Hy-Vee Food Store / Iowa City,1125 N Dodge St,Iowa City,52240,POINT (-91.518868 41.676095),52,Johnson,1012210,SINGLE MALT SCOTCH,65,Jim Beam Brands,4636,Bowmore 12 Yr Single Malt Scotch,6,750,27.29,40.94,3,122.82,2.25,0.59,2016
S33944100029,2016-08-16,5243,New Star / Lafayette / Waterloo,"1309, Lafayette St",Waterloo,50703,POINT (-92.3272 42.494092),,,1051150,MISCELLANEOUS  BRANDIES,259,Heaven Hill Brands,72732,Christian Bros Apple,12,750,5.43,8.15,3,24.45,2.25,0.59,2016
S34147500027,2016-08-26,4092,Fareway Stores #077 / Norwalk,1711 Sunset Dr,Norwalk,50211,POINT (-93.675528 41.483259),91,Warren,1012210,SINGLE MALT SCOTCH,370,Pernod Ricard USA/Austin Nichols,5036,Glenlivet 12 Yr Malt Scotch,12,750,23.48,35.22,3,105.66,2.25,0.59,2016
INV-00062700193,2016-08-31,2619,Hy-Vee Wine and Spirits / WDM,1725  74th St,West Des Moines,50266,POINT (-93.808855 41.598515),77,POLK,1031000,American Vodka,259,Heaven Hill Brands,35416,Burnett's Vodka 80 Prf,12,750,4.48,6.72,3,6.72,2.25,0.59,2016
S33768900034,2016-08-05,4103,Fareway Stores #093 / Ames,3619 Stange Rd,Ames,50010,POINT (-93.645008 42.057108),85,Story,1051140,PEACH BRANDIES,259,Heaven Hill Brands,56006,Christian Bros Peach,12,750,5.43,8.15,3,24.45,2.25,0.59,2016
S33889700023,2016-08-12,5259,Gameday Liquor,"924, Locust St",Glenwood,51534,POINT (-95.916235 41.284951),,,1051150,MISCELLANEOUS  BRANDIES,380,Phillips Beverage Company,55106,Phillips Blackberry Flav Brandy,12,750,4.76,7.14,3,21.42,2.25,0.59,2016
S30300300094,2016-01-20,3869,Bootleggin' Barzini's Fin,412  1ST AVE,CORALVILLE,52241,POINT (-91.565517 41.672672),52,Johnson,1062050,BARBADOS RUM,389,REMY COINTREAU USA         .,42666,Mt. Gay Eclipse Rum,12,750,9.98,14.97,3,44.91,2.25,0.59,2016
INV-00016100011,2016-08-29,4303,Mepo Foods,111 N Wapello,Mediapolis,52637,POINT (-91.170033 41.008539),29,DES MOINES,1031000,American Vodka,260,DIAGEO AMERICAS,37996,Smirnoff Vodka 80 Prf,12,750,8.25,12.38,3,12.38,2.25,0.59,2016
INV-00065700023,2016-08-31,4164,Expo Mart / Bettendorf,1810 State St,Bettendorf,52722,POINT (-90.506775 41.525308),82,SCOTT,1062100,Gold Rum,035,BACARDI USA INC,43036,Bacardi Gold Rum,12,750,8.26,12.39,3,12.39,2.25,0.59,2016
S33682400002,2016-08-01,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,50320,POINT (-93.596754 41.554101),77,Polk,1012210,SINGLE MALT SCOTCH,420,"Moet Hennessy USA, Inc.",4096,Ardbeg 10 Yr Islay Single Malt Scotch,6,750,25.98,38.97,3,116.91,2.25,0.59,2016
INV-02453300005,2016-12-28,3869,Bootleggin' Barzini's Fin,412  1st Ave,Coralville,52241,POINT (-91.565517 41.672672),52,JOHNSON,1012300,Single Malt Scotch,065,Jim Beam Brands,995545,HA Laphroaig Lore,6,750,65.62,98.43,3,295.29,2.25,0.59,2016
INV-02443200080,2016-12-28,4669,Vom Fass / Des Moines,"833, 42nd St",Des Moines,50312,POINT (-93.674384 41.59343100000001),77,POLK,1901200,Special Order Items,885,YAHARA BAY DISTILLERS INC,901596,Yahara Bay Vanilla Dream,3,750,18.66,27.99,3,83.97,2.25,0.59,2016
INV-02454500047,2016-12-28,3773,Benz Distributing,501 7th Ave SE,Cedar Rapids,52401,POINT (-91.659875 41.97574),57,LINN,1012300,Single Malt Scotch,420,MOET HENNESSY USA,5103,Glenmorangie Lasanta,6,750,30.99,46.49,3,137.22,2.25,0.59,2016
S31411500066,2016-03-23,3773,Benz Distributing,501 7TH AVE SE,CEDAR RAPIDS,52401,POINT (-91.659875 41.97574),57,Linn,1012300,IRISH WHISKIES,420,"Moet Hennessy USA, Inc.",5133,Glenmorangie 10 Yr Single Malt Scotch,6,750,22.99,34.49,3,103.47,2.25,0.59,2016
S30426100131,2016-01-27,4129,Cyclone Liquors,626 LINCOLN WAY,AMES,50010,POINT (-93.618911 42.022854),85,Story,1081700,DISTILLED SPIRITS SPECIALTY,208,Prost Beverage Company,17284,Tim Smith's Climax Fire #32,6,750,17.5,26.25,3,78.75,2.25,0.59,2016
S30017400189,2016-01-05,4167,"Iowa Street Market, Inc.",1256 IOWA ST,DUBUQUE,52001,POINT (-90.668138 42.504959),31,Dubuque,1081700,DISTILLED SPIRITS SPECIALTY,305,MHW Ltd,42599,Leblon Cachaca,6,750,18.34,27.51,3,82.53,2.25,0.59,2016
S33982600065,2016-08-17,2465,Sid's Beverage Shop,2727 Dodge St,Dubuque,52003,POINT (-90.705328 42.491862),31,Dubuque,1101100,AMERICAN ALCOHOL,229,Dehner Distillery,42149,Dehner Distillery 151,12,750,7.49,11.24,3,33.72,2.25,0.59,2016
S34108300010,2016-08-24,4557,Hometown Foods / Traer,420 Second St,Traer,50675,POINT (-92.468086 42.193386),86,Tama,1051150,MISCELLANEOUS  BRANDIES,380,Phillips Beverage Company,55106,Phillips Blackberry Flav Brandy,12,750,4.76,7.14,3,21.42,2.25,0.59,2016
INV-00004800013,2016-08-29,2514,Hy-Vee Drugstore / Marion,2790 7th Avenue,Marion,50129,POINT (-91.582229 42.033186),57,Linn,1031000,American Vodka,297,Laird & Company,35914,Five O'clock Vodka,24,375,1.93,2.9,6,2.9,2.25,0.59,2016
INV-00032500087,2016-08-30,2545,Hy-Vee Drugstore / Iowa City,310 N 1st St,Iowa City,52245,POINT (-91.528105 42.207428),52,JOHNSON,1031000,American Vodka,297,Laird & Company,35914,Five O'clock Vodka,24,375,1.93,2.9,6,2.9,2.25,0.59,2016
S33976400038,2016-08-17,2559,Hy-Vee Food Store / Albia,301 Hwy. 34 West,Albia,52531,POINT (-92.810772 41.015469),68,Monroe,1012210,SINGLE MALT SCOTCH,370,Pernod Ricard USA/Austin Nichols,5036,Glenlivet 12 Yr Malt Scotch,12,750,23.48,35.22,3,105.66,2.25,0.59,2016
S33991500005,2016-08-18,2561,Hy-Vee Food Store / Fleur / DSM,4605 Fleur Drive,Des Moines,50321,POINT (-93.64494300000001 41.542748),77,Polk,1012300,IRISH WHISKIES,65,Jim Beam Brands,5446,Laphroaig 10 Yr Single Malt Scotch,12,750,22.91,34.37,3,103.11,2.25,0.59,2016
S34069900074,2016-08-23,2545,Hy-Vee Drugstore / Iowa City,310 N 1st St,Iowa City,52245,POINT (-91.528105 42.207428),52,Johnson,1031100,100 PROOF VODKA,205,E and J Gallo Winery,39466,New Amsterdam 100prf,12,750,8.5,12.75,3,38.25,2.25,0.59,2016
S30058600034,2016-01-06,3717,The Liquor Stop / Sumner,201 W 1st ST,SUMNER,50674,POINT (-92.09922100000001 42.847479),09,Bremer,1051100,APRICOT BRANDIES,55,Sazerac North America,54436,Mr. Boston Apricot Brandy,12,750,4.13,6.38,3,19.14,2.25,0.59,2016
S34102600055,2016-08-24,4129,Cyclone Liquors,626 Lincoln Way,Ames,50010,POINT (-93.618911 42.022854),85,Story,1011500,STRAIGHT RYE WHISKIES,65,Jim Beam Brands,27056,Jim Beam Rye,12,750,14.69,22.04,3,66.12,2.25,0.59,2016
S33752600065,2016-08-04,2106,Hillstreet News and Tobacco,2217 College,Cedar Falls,50613,POINT (-92.455796 42.517182),07,Black Hawk,1051110,BLACKBERRY BRANDIES,65,Jim Beam Brands,54706,Dekuyper Blackberry Brandy,12,750,4.45,6.68,3,20.04,2.25,0.59,2016
INV-02426400036,2016-12-28,3465,Hometown Foods / Panora,601 E Main,Panora,50216,POINT (-94.357201 41.69182),39,GUTHRIE,1062300,Aged Dark Rum,065,Jim Beam Brands,44486,Cruzan Dark Rum,12,750,6.83,10.25,3,30.75,2.25,0.59,2016
S30411300044,2016-01-27,5172,Uptown Liquor & Tobacco,2000 WILLEY BLVD SW,CEDAR RAPIDS,52404,POINT (-91.725777 41.959614),57,Linn,1031100,100 PROOF VODKA,300,Mccormick Distilling Company,36886,Mccormick Vodka,12,750,3.31,4.97,3,14.91,2.25,0.59,2016
INV-00014100048,2016-08-29,3917,Smokin' Joe's #2 Tobacco and Liquor Outlet,1606 W Locust St,Davenport,52804,POINT (-90.599037 41.538254),82,SCOTT,1031000,American Vodka,380,Phillips Beverage,37356,Phillips Vodka Ez Pack,12,750,3.57,5.36,3,5.36,2.25,0.59,2016
S31347200064,2016-03-21,3773,Benz Distributing,501 7TH AVE SE,CEDAR RAPIDS,52401,POINT (-91.659875 41.97574),57,Linn,1012210,SINGLE MALT SCOTCH,305,MHW Ltd,5486,Macallan 12 Yr Single Malt Scotch,12,750,31.58,47.37,3,142.11,2.25,0.59,2016
INV-02415500197,2016-12-27,2619,Hy-Vee Wine and Spirits / WDM,1725  74th St,West Des Moines,50266,POINT (-93.808855 41.598515),77,POLK,1012300,Single Malt Scotch,266,Edrington Group USA LLC,5246,Highland Park 12yr Single Malt Scotch,6,750,27.56,41.34,3,124.02,2.25,0.59,2016
S34102600011,2016-08-24,4129,Cyclone Liquors,626 Lincoln Way,Ames,50010,POINT (-93.618911 42.022854),85,Story,1012210,SINGLE MALT SCOTCH,266,Edrington Group USA LLC,5492,Macallan Fine Oak 10 Year,12,750,30.07,45.11,3,135.33,2.25,0.59,2016
S30303400123,2016-01-20,4129,Cyclone Liquors,626 LINCOLN WAY,AMES,50010,POINT (-93.618911 42.022854),85,Story,1081015,IMPORTED AMARETTO,130,Disaronno International LLC,64136,Disaronno Amaretto,12,750,13.86,20.79,3,62.37,2.25,0.59,2016
INV-00031300003,2016-08-30,5226,KC Brothers,214 MYRTLE ST,Davenport,52802,POINT (-90.589149 41.521586),82,SCOTT,1031000,American Vodka,300,McCormick Distilling Co.,36886,Mccormick Vodka,12,750,3.31,4.97,3,59.64,2.25,0.59,2016
S30042600029,2016-01-05,2666,Hy-Vee #2 / Ankeny,2510 SW STATE ST,ANKENY,50023,POINT (-93.621824 41.705188),77,Polk,1012300,IRISH WHISKIES,370,Pernod Ricard USA/Austin Nichols,15667,Jameson Black Barrel,12,750,17.49,26.24,3,78.72,2.25,0.59,2016
S30337000001,2016-01-25,2558,Hy-Vee Food Store / Mount Pleasant,1700 E WASHINGTON,MOUNT PLEASANT,52641,POINT (-91.52888 40.962331000000006),44,Henry,1012210,SINGLE MALT SCOTCH,260,Diageo Americas,5430,Lagavulin 16yr Single Malt Scotch,12,750,49.99,74.99,3,224.97,2.25,0.59,2016
S34049700021,2016-08-24,5238,New Star / Fort Dodge,"1923, 5th  Ave  S",Fort Dodge,50501,POINT (-94.170859 42.501169),,,1051150,MISCELLANEOUS  BRANDIES,259,Heaven Hill Brands,72732,Christian Bros Apple,12,750,5.43,8.15,3,24.45,2.25,0.59,2016
S30377900035,2016-01-26,3514,Karen's Spirits and Wine,328  2ND AVE S,FORT DODGE,50501,POINT (-94.192501 42.502311),94,Webster,1701100,DECANTERS & SPECIALTY PACKAGES,130,Disaronno International LLC,64126,Disaronno Amaretto Cavalli Wrap,12,750,8.32,15.25,3,45.75,2.25,0.59,2016
INV-00037900018,2016-08-30,4384,Kum & Go #2093 / Adel,409 Nile Kinnick Dr,Adel,50003,POINT (-94.017511 41.614114),25,DALLAS,1031000,American Vodka,434,LUXCO INC,36306,Hawkeye Vodka,12,750,3.34,5.01,3,60.12,2.25,0.59,2016
S30317600004,2016-01-21,2587,Hy-Vee Food Store / Johnston,5750 MERLE HAY ROAD,JOHNSTON,50131,POINT (-93.697731 41.665172),77,Polk,1012210,SINGLE MALT SCOTCH,322,Prestige Wine and Spirits Group,4959,Glen Moray,6,750,17.5,26.25,3,78.75,2.25,0.59,2016
S30348900008,2016-01-25,5102,Wilkie Liquors,724 1st  ST  SE,MOUNT VERNON,52314,POINT (-91.410401 41.918328),57,Linn,1012210,SINGLE MALT SCOTCH,305,MHW Ltd,5246,Highland Park 12yr Single Malt Scotch,6,750,27.57,41.36,3,124.08,2.25,0.59,2016
S30221400025,2016-01-15,2605,Hy-Vee Drugstore #5 / Cedar Rapids,2001 BLAIRS FERRY ROAD NE,CEDAR RAPIDS,52402,POINT (-91.668909 42.034799),57,Linn,1081010,AMERICAN AMARETTO,421,"Sazerac Co., Inc.",71886,Amaretto E Dolce,12,750,3.34,5.01,3,15.03,2.25,0.59,2016
S30031700036,2016-01-05,2587,Hy-Vee Food Store / Johnston,5750 MERLE HAY ROAD,JOHNSTON,50131,POINT (-93.697731 41.665172),77,Polk,1012210,SINGLE MALT SCOTCH,65,Jim Beam Brands,5596,Mcclelland Highland,12,750,14.17,21.26,3,63.78,2.25,0.59,2016
S30350500056,2016-01-25,2573,Hy-Vee Food Store / Muscatine,2400 2ND AVE,MUSCATINE,52761,POINT (-91.035138 41.451349),70,Muscatine,1081700,DISTILLED SPIRITS SPECIALTY,101,Artisan Grain Distillery,27246,Artisan Grain Original Moonshine,6,750,12.67,19.01,3,57.03,2.25,0.59,2016
S30254500073,2016-01-19,2413,Beecher Beverage,1691 ASBURY ROAD,DUBUQUE,52001,POINT (-90.696886 42.500775000000004),31,Dubuque,1012300,IRISH WHISKIES,240,"WILLIAM GRANT AND SONS, INC.",15940,Tullamore Dew Irish Whisky,12,750,14.38,21.57,3,64.71,2.25,0.59,2016
S33617900086,2016-07-27,3773,Benz Distributing,501 7th Ave SE,Cedar Rapids,52401,POINT (-91.659875 41.97574),57,Linn,1011500,STRAIGHT RYE WHISKIES,136,High West Distillery,27040,High West Double Rye,6,750,21.0,31.5,3,94.5,2.25,0.59,2016
S30271400045,2016-01-19,2607,Hy-Vee Wine and Spirits / Shenandoah,520 SO FREMONT,SHENANDOAH,51601,POINT (-95.385111 40.761736),73,Page,1012300,IRISH WHISKIES,370,Pernod Ricard USA/Austin Nichols,15856,Redbreast 12YR,6,750,31.98,47.97,3,143.91,2.25,0.59,2016
S30262200140,2016-01-19,3495,Great Pastimes,228 N MAIN ST,MONTICELLO,52310,POINT (-91.183413 42.24013200000001),53,Jones,1051110,BLACKBERRY BRANDIES,55,Sazerac North America,55066,Mr. Boston Blackberry Brandy,12,750,4.13,6.38,3,19.14,2.25,0.59,2016
S30364500120,2016-01-25,2648,Hy-Vee #4 / WDM,555 S 51ST ST,WEST DES MOINES,50265,POINT (-93.773557 41.561197),77,Polk,1081700,DISTILLED SPIRITS SPECIALTY,208,Prost Beverage Company,27439,Tim Smith's Climax Moonshine,6,750,17.5,26.25,3,78.75,2.25,0.59,2016
S33829300111,2016-08-09,2665,Hy-Vee / Waukee,1005 E Hickman Rd,Waukee,50263,POINT (-93.854477 41.615059),25,Dallas,1011250,SINGLE BARREL BOURBON WHISKIES,259,Heaven Hill Brands,18120,Evan Williams Vintage,6,750,14.97,22.46,3,67.38,2.25,0.59,2016
S34087300084,2016-08-23,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,Boone,50036,POINT (-93.876159 42.06479800000001),,,1012300,IRISH WHISKIES,65,Jim Beam Brands,5446,Laphroaig 10 Yr Single Malt Scotch,12,750,22.91,34.37,3,103.11,2.25,0.59,2016
S30397300008,2016-01-26,2475,"Private Cellar, Inc.",206 2ND AVE NE,WEST BEND,50597,POINT (-94.443 42.96298),55,Kossuth,1081030,COFFEE LIQUEURS,421,"Sazerac Co., Inc.",67586,Kapali Coffee Liqueur,12,750,5.72,8.58,3,25.74,2.25,0.59,2016
INV-00052500080,2016-08-31,2565,Hy-Vee Food Store / Spencer,819 N Grand Ave,Spencer,51301,POINT (-95.14506 43.145897),21,CLAY,1081000,American Cordials & Liqueurs,421,SAZERAC COMPANY  INC,64986,French Kiss Tropical,12,750,8.0,12.0,3,12.0,2.25,0.59,2016
S33884700007,2016-08-11,2561,Hy-Vee Food Store / Fleur / DSM,4605 Fleur Drive,Des Moines,50321,POINT (-93.64494300000001 41.542748),77,Polk,1012210,SINGLE MALT SCOTCH,420,"Moet Hennessy USA, Inc.",5103,Glenmorangie Lasanta,6,750,30.49,45.74,3,137.22,2.25,0.59,2016
S30077800044,2016-01-07,3732,North Scott Foods,425 E LECLAIRE RD,ELDRIDGE,52748,POINT (-90.577311 41.654695000000004),82,Scott,1011400,BOTTLED IN BOND BOURBON,259,Heaven Hill Brands,16096,Evan Williams Bottled in Bond,12,750,8.47,12.71,3,38.13,2.25,0.59,2016
S31318300001,2016-03-23,3869,Bootleggin' Barzini's Fin,412  1ST AVE,CORALVILLE,52241,POINT (-91.565517 41.672672),52,Johnson,1012300,IRISH WHISKIES,370,Pernod Ricard USA/Austin Nichols,902145,Aberlour A'bunadh,6,750,39.99,59.99,3,179.97,2.25,0.59,2016
INV-00061800013,2016-08-31,4971,Fareway Stores #138 / Pleasant Hill,"5500, E University Ave",Pleasant Hill,50327,POINT (-93.505732 41.599274),77,Polk,1012300,Single Malt Scotch,322,Prestige Wine & Spirits Group,6316,Tomatin Single Malt,6,750,17.8,26.7,3,26.7,2.25,0.59,2016
S33916900019,2016-08-15,3773,Benz Distributing,501 7th Ave SE,Cedar Rapids,52401,POINT (-91.659875 41.97574),57,Linn,1701100,DECANTERS & SPECIALTY PACKAGES,255,Wilson Daniels Ltd.,100006,Crystal Head Vodka w/ Crystal Stopper,6,750,23.32,34.98,3,104.94,2.25,0.59,2016
S30304700090,2016-01-20,2642,Hy-Vee Wine and Spirits / Pella,512 E OSKALOOSA,PELLA,50219,POINT (-92.899277 41.396961000000005),63,Marion,1012210,SINGLE MALT SCOTCH,240,"WILLIAM GRANT AND SONS, INC.",4356,Balvenie 12yr Doublewood Single Malt Scotch,12,750,34.59,51.89,3,155.67,2.25,0.59,2016
S30002100036,2016-01-04,2670,Hy-Vee Food Store / Coralville,2004 8TH  ST,CORALVILLE,52241,POINT (-91.591868 41.682337000000004),52,Johnson,1012300,IRISH WHISKIES,370,Pernod Ricard USA/Austin Nichols,15667,Jameson Black Barrel,12,750,17.49,26.24,3,78.72,2.25,0.59,2016
S30197400211,2016-01-14,2616,Hy-Vee Food and Drug / Clinton,901 SOUTH 4TH ST,CLINTON,52732,POINT (-90.193204 41.836268000000004),23,Clinton,1012210,SINGLE MALT SCOTCH,240,"WILLIAM GRANT AND SONS, INC.",4367,Balvenie Caribbean Cask 14yr,6,750,39.96,59.94,3,179.82,2.25,0.59,2016
S30406600297,2016-01-27,2572,Hy-Vee Food Store / Cedar Falls,6301 UNIVERSITY,CEDAR FALLS,50613,POINT (-92.435236 42.512789),07,Black Hawk,1101100,AMERICAN ALCOHOL,154,Iowa Distilling Company,77284,Rocket Fuel,12,750,6.45,9.68,3,29.04,2.25,0.59,2016
INV-02443200031,2016-12-28,4669,Vom Fass / Des Moines,"833, 42nd St",Des Moines,50312,POINT (-93.674384 41.59343100000001),77,POLK,1901200,Special Order Items,885,YAHARA BAY DISTILLERS INC,900234,Cragabus Blended,6,375,17.1,25.65,6,137.16,2.25,0.59,2016
S30062000012,2016-01-06,4289,Fareway Stores #062 / Waukon,777  11TH AVE SW,WAUKON,52172,POINT (-91.484321 43.256623),03,Allamakee,1701100,DECANTERS & SPECIALTY PACKAGES,192,Sidney Frank Importing Co.,4048,Jagermeister w/Shot Glasses,12,750,12.05,18.08,3,54.24,2.25,0.59,2016
INV-00065300209,2016-08-31,2603,Hy-Vee Wine and Spirits / Bettendorf,2890 Devils Glen Road,Bettendorf,52722,POINT (-90.483701 41.552338),82,SCOTT,1012300,Single Malt Scotch,240,William Grant & Sons Inc,5014,Glenfiddich 15 Yr Solera Reserva,12,750,32.0,48.0,3,48.0,2.25,0.59,2016
S30210900041,2016-01-14,2515,Hy-Vee Food Store #1 / Mason City,2400 4TH ST SW,MASON CITY,50401,POINT (-93.235588 43.148451),17,Cerro Gordo,1051110,BLACKBERRY BRANDIES,65,Jim Beam Brands,54706,Dekuyper Blackberry Brandy,12,750,4.45,6.68,3,20.04,2.25,0.59,2016
S30053600143,2016-01-06,2576,Hy-Vee Wine and Spirits / Storm Lake,1250 N LAKE ST,STORM LAKE,50588,POINT (-95.200758 42.65318400000001),11,Buena Vista,1081030,COFFEE LIQUEURS,421,"Sazerac Co., Inc.",73136,Chila Coffee Liqueur,12,750,4.97,7.46,3,22.38,2.25,0.59,2016
INV-00986900002,2016-10-17,3549,Quicker Liquor Store,1414 48th St,Fort Madison,52627,POINT (-91.373211 40.62422600000001),56,LEE,1901200,Special Order Items,421,SAZERAC COMPANY  INC,917946,HA Elmer T Lee Single Barrel,12,750,20.0,30.0,3,90.0,2.25,0.59,2016
INV-00984500043,2016-10-17,3773,Benz Distributing,501 7th Ave SE,Cedar Rapids,52401,POINT (-91.659875 41.97574),57,LINN,1012300,Single Malt Scotch,420,MOET HENNESSY USA,5105,Glenmorangie Quinta Ruban,6,750,32.99,49.49,3,143.97,2.25,0.59,2016
S31111900011,2016-03-08,4608,Casey's General Store #3050 / Counci,"510, 23rd AVE",COUNCIL BLUFFS,51503,POINT (-95.85248 41.23931),78,Pottawattamie,1011250,SINGLE BARREL BOURBON WHISKIES,85,Brown-Forman Corporation,26906,Jack Daniels Single Barrel,6,750,27.09,40.64,3,121.92,2.25,0.59,2016
S31062500172,2016-03-03,4829,Central City 2,1501 MICHIGAN AVE,DES MOINES,50314,POINT (-93.613739 41.60572),77,Polk,1012210,SINGLE MALT SCOTCH,260,Diageo Americas,5696,Oban Single Malt Scotch,12,750,40.5,60.75,3,182.25,2.25,0.59,2016
S30898600105,2016-02-23,2619,Hy-Vee Wine and Spirits / WDM,1725  74TH ST,WEST DES MOINES,50266,POINT (-93.808855 41.598515),77,Polk,1011500,STRAIGHT RYE WHISKIES,259,Heaven Hill Brands,18096,Evan Williams 1783,12,750,9.47,14.21,3,42.63,2.25,0.59,2016
INV-00886200016,2016-10-11,2571,Hy-Vee Food Store #2 / Waterloo,2181 Logan Ave,Waterloo,50703,POINT (-92.337583 42.530476),7,BLACK HAWK,1012300,Single Malt Scotch,370,PERNOD RICARD USA,5153,Glenlivet Founders Reserve,12,750,19.98,29.97,3,112.41,2.25,0.59,2016
S30377800001,2016-01-26,2624,Hy-Vee #2 / Dubuque,2395 NW ARTERIAL RD,DUBUQUE,52002,POINT (-90.741064 42.516633),31,Dubuque,1011500,STRAIGHT RYE WHISKIES,210,Three Rangers,27127,Three Rangers Whiskey,6,750,24.88,37.32,3,111.96,2.25,0.59,2016
S34030200030,2016-08-22,3461,Hometown Foods / Stuart,611 S Division St,Stuart,50250,POINT (-94.318443 41.49759900000001),01,Adair,1081400,TRIPLE SEC,434,Luxco-St Louis,86250,Juarez Triple Sec,12,750,2.67,4.01,3,12.03,2.25,0.59,2016
S34075700004,2016-08-24,2846,CVS Pharmacy #8443 / Cedar Rapids,3419 16th Ave SW,Cedar Rapids,52404,POINT (-91.716615 41.963516),57,Linn,1012210,SINGLE MALT SCOTCH,266,Edrington Group USA LLC,5486,Macallan 12 Yr Single Malt Scotch,12,750,32.58,48.87,3,146.61,2.25,0.59,2016
S30125300019,2016-01-11,2584,Hy-Vee Food Store / Fort Madison,2606 AVENUE L,FORT MADISON,52627,POINT (-91.343544 40.626988),56,Lee,1081700,DISTILLED SPIRITS SPECIALTY,116,Bad Bear Enterprises,26996,Iowa Legendary Rye Unaged,12,750,17.59,26.39,3,79.17,2.25,0.59,2016
INV-00709600008,2016-10-04,2572,Hy-Vee Food Store / Cedar Falls,6301 University,Cedar Falls,50613,POINT (-92.435236 42.512789),7,BLACK HAWK,1012300,Single Malt Scotch,065,Jim Beam Brands,5404,Laphroaig Select,6,750,23.62,35.43,3,106.29,2.25,0.59,2016
S30882200108,2016-02-23,2666,Hy-Vee #2 / Ankeny,2510 SW STATE ST,ANKENY,50023,POINT (-93.621824 41.705188),77,Polk,1062050,BARBADOS RUM,389,REMY COINTREAU USA         .,42666,Mt. Gay Eclipse Rum,12,750,9.98,14.97,3,44.91,2.25,0.59,2016
INV-01096500072,2016-10-20,2248,Ingersoll Liquor and Beverage,3500 Ingersoll Ave,Des Moines,50312,POINT (-93.664182 41.586319),77,POLK,1012300,Single Malt Scotch,266,Edrington Group USA LLC,5492,Macallan Fine Oak 10 Year,12,750,27.48,41.22,3,135.33,2.25,0.59,2016
