invoice_and_item_number,date,store_number,store_name,address,city,zip_code,store_location,county_number,county,category,category_name,vendor_number,vendor_name,item_number,item_description,pack,bottle_volume_ml,state_bottle_cost,state_bottle_retail,bottles_sold,sale_dollars,volume_sold_liters,volume_sold_gallons,Year
S23978700009,2015-02-11,3717,The Liquor Stop / Sumner,201 W 1st ST,SUMNER,50674,POINT (-92.09922100000001 42.847479),09,Bremer,1011400,BOTTLED IN BOND BOURBON,85,Brown-Forman Corporation,26906,Jack Daniels Single Barrel Why.,6,750,27.09,40.64,1,40.64,0.75,0.2,2015
S29153700050,2015-11-18,4107,Fareway Stores #384 / Boone,1711 HAWKEYE DR,BOONE,50036,POINT (-93.867439 42.037347),08,Boone,1012210,SINGLE MALT SCOTCH,65,Jim Beam Brands,5596,Mcclelland Highland,12,750,14.17,21.26,1,21.26,0.75,0.2,2015
S25156200100,2015-04-20,2662,Hy-Vee Wine & Spirits / Muscatine,"522 MULBERRY, SUITE A",MUSCATINE,52761,POINT (-91.04437 41.426615),70,Muscatine,1051140,PEACH BRANDIES,259,Heaven Hill Brands,56006,Christian Bros Peach,12,750,5.43,8.15,1,8.15,0.75,0.2,2015
S25224700001,2015-04-22,2596,Hy-Vee / Regal Liquors and Video,2453 NORTH COURT,OTTUMWA,52501,POINT (-92.408085 41.049854),90,Wapello,1012210,SINGLE MALT SCOTCH,322,Prestige Wine and Spirits Group,6316,Tomatin Single Malt,6,750,15.0,22.5,1,22.5,0.75,0.2,2015
S24593000041,2015-03-18,2190,"Central City Liquor, Inc.",1460 2ND AVE,DES MOINES,50314,POINT (-93.619787 41.60566),77,Polk,1012210,SINGLE MALT SCOTCH,305,MHW Ltd,5486,Macallan 12 Yr Single Malt Scotch,12,750,30.07,45.11,1,45.11,0.75,0.2,2015
S27974600192,2015-09-17,2616,Hy-Vee Food and Drug / Clinton,901 SOUTH 4TH ST,CLINTON,52732,POINT (-90.193204 41.836268000000004),23,Clinton,1012210,SINGLE MALT SCOTCH,260,Diageo Americas,5430,Lagavulin 16yr Single Malt Scotch,12,750,48.5,72.75,1,72.75,0.75,0.2,2015
S25458900013,2015-05-05,2190,"Central City Liquor, Inc.",1460 2ND AVE,DES MOINES,50314,POINT (-93.619787 41.60566),77,Polk,1012300,IRISH WHISKIES,370,Pernod Ricard USA/Austin Nichols,15856,Redbreast 12YR,6,750,31.47,47.21,1,47.21,0.75,0.2,2015
S27865900006,2015-09-14,3606,Scotty's Liquor Store,804 G AVE,GRUNDY CENTER,50638,POINT (-92.77421500000001 42.361514),38,Grundy,1701100,DECANTERS & SPECIALTY PACKAGES,380,Phillips Beverage Company,14481,Revel Stoke Pumpkin,12,750,7.59,11.39,1,11.39,0.75,0.2,2015
S24946700030,2015-04-07,3700,Avoca Liquor,158 SOUTH ELM,AVOCA,51521,POINT (-95.339412 41.476306),78,Pottawattamie,1062050,BARBADOS RUM,305,MHW Ltd,42244,Blue Chair Bay Coconut Spiced,12,750,9.42,14.13,1,14.13,0.75,0.2,2015
S29210100033,2015-11-20,4604,Pit Stop Liquors / Newton,"1324, 1st AVE E",NEWTON,50208,POINT (-93.035654 41.699173),50,Jasper,1701100,DECANTERS & SPECIALTY PACKAGES,962,Duggan's Distillers Products Corp,80141,Forbidden Secret Pumpkin Spice Liqueur,6,750,11.62,17.43,1,17.43,0.75,0.2,2015
S26853200051,2015-07-20,2190,"Central City Liquor, Inc.",1460 2ND AVE,DES MOINES,50314,POINT (-93.619787 41.60566),77,Polk,1012300,IRISH WHISKIES,125,"Cedar Ridge Vineyards,LLC",27476,Cedar Ridge Single Malt Whiskey,6,750,25.0,37.5,1,37.5,0.75,0.2,2015
S28876000015,2015-11-04,4921,Market Express,5340 16TH AVE SW,CEDAR RAPIDS,52404,POINT (-91.739906 41.963888),57,Linn,1701100,DECANTERS & SPECIALTY PACKAGES,260,Diageo Americas,312,Crown Royal Tailgate Pack w/2 Reusable Glasses,6,750,15.0,22.5,1,22.5,0.75,0.2,2015
S23259600194,2014-12-30,4988,Happy's Wine & Spirits,5925 UNIVERSITY AVE,CEDAR FALLS,50613,POINT (-92.429331 42.512766),07,Black Hawk,1012210,SINGLE MALT SCOTCH,65,Jim Beam Brands,4636,Bowmore 12 Yr Single Malt Scotch,6,750,24.91,37.37,1,37.37,0.75,0.2,2015
S23361200053,2015-01-07,2465,Sid's Beverage Shop,2727 DODGE ST,DUBUQUE,52003,POINT (-90.705328 42.491862),31,Dubuque,1012210,SINGLE MALT SCOTCH,305,MHW Ltd,5486,Macallan 12 Yr Single Malt Scotch,12,750,30.07,45.11,1,45.11,0.75,0.2,2015
S27311700148,2015-08-13,2579,Hy-Vee Food Store / Grinnell,320 WEST STREET SOUTH,GRINNELL,50112,POINT (-92.727343 41.7283),79,Poweshiek,1081700,DISTILLED SPIRITS SPECIALTY,421,"Sazerac Co., Inc.",86684,Firefly Apple Pie Moonshine,12,750,9.88,14.82,1,14.82,0.75,0.2,2015
S26114200202,2015-06-09,2552,Hy-Vee Food Store #3 / Cedar Rapids,20 WILSON AVENUE WEST,CEDAR RAPIDS,52404,POINT (-91.658577 41.955859),57,Linn,1012210,SINGLE MALT SCOTCH,65,Jim Beam Brands,5446,Laphroaig 10 Yr Single Malt Scotch,12,750,26.24,39.36,1,39.36,0.75,0.2,2015
S24340300003,2015-03-04,2594,Hy-Vee Food Store / Sioux City,4500 SERGEANT ROAD,SIOUX CITY,51106,POINT (-96.346969 42.447396),97,Woodbury,1012210,SINGLE MALT SCOTCH,370,Pernod Ricard USA/Austin Nichols,5061,Glenlivet 15 Year French Oak,6,750,28.99,43.49,1,43.49,0.75,0.2,2015
S28428200002,2015-10-13,3621,"Jensen Liquors, Ltd.",615  2ND AVE,SHELDON,51201,POINT (-95.854899 43.184242),71,O'Brien,1701100,DECANTERS & SPECIALTY PACKAGES,420,"Moet Hennessy USA, Inc.",33500,Belvedere Pure 007,6,750,17.15,25.73,1,25.73,0.75,0.2,2015
S28729300058,2015-10-28,3986,Siouxland Beverage,1203 5 ST,SIOUX CITY,51101,POINT (-96.394671 42.495324),97,Woodbury,1701100,DECANTERS & SPECIALTY PACKAGES,461,Campari(skyy),3346,Frangelico w/Candle,6,750,13.5,20.25,1,20.25,0.75,0.2,2015
S28711300022,2015-10-27,5110,Ramsey's Market Liquor,"200, N WALNUT ST",LENOX,50851,POINT (-94.560455 40.882645),87,Taylor,1011500,STRAIGHT RYE WHISKIES,260,Diageo Americas,27025,Bulleit 95 Rye,12,750,16.5,24.75,1,24.75,0.75,0.2,2015
S27970200112,2015-09-17,2626,Hy-Vee Drugstore / University / DSM,4100 UNIVERSITY AVE,DES MOINES,50311,POINT (-93.673222 41.600361),77,Polk,1012300,IRISH WHISKIES,370,Pernod Ricard USA/Austin Nichols,15667,Jameson Black Barrel,12,750,17.49,26.24,1,26.24,0.75,0.2,2015
S26541300012,2015-07-01,2152,Dugans Supermarket,202 4TH NORTH,ROCKWELL,50469,POINT (-93.188172 42.986351000000006),17,Cerro Gordo,1012300,IRISH WHISKIES,370,Pernod Ricard USA/Austin Nichols,15856,Redbreast 12YR,6,750,31.47,47.21,1,47.21,0.75,0.2,2015
S26068300057,2015-06-09,2649,Hy-Vee #3 / Dubuque,400 LOCUST ST,DUBUQUE,52001,POINT (-90.666497 42.49721900000001),31,Dubuque,1012210,SINGLE MALT SCOTCH,370,Pernod Ricard USA/Austin Nichols,5061,Glenlivet 15 Year French Oak,6,750,28.99,43.49,1,43.49,0.75,0.2,2015
S23998900040,2015-02-11,4652,Brady Mart Food & Liquor,"3107, BRADY ST",DAVENPORT,52803,POINT (-90.569719 41.55216),82,Scott,1081700,DISTILLED SPIRITS SPECIALTY,381,Windy Hill Spirits,27371,American Born Moonshine Dixie,6,750,13.17,19.76,1,19.76,0.75,0.2,2015
S29800300208,2015-12-22,2572,Hy-Vee Food Store / Cedar Falls,6301 UNIVERSITY,CEDAR FALLS,50613,POINT (-92.435236 42.512789),07,Black Hawk,1062050,BARBADOS RUM,305,MHW Ltd,42204,Blue Chair Bay Banana,12,750,9.42,14.13,1,14.13,0.75,0.2,2015
S24041300117,2015-02-16,2666,Hy-Vee #2 / Ankeny,2510 SW STATE ST,ANKENY,50023,POINT (-93.621824 41.705188),77,Polk,1062050,BARBADOS RUM,389,REMY COINTREAU USA         .,42666,Mt. Gay Eclipse Rum,12,750,9.5,14.25,1,14.25,0.75,0.2,2015
S27145000032,2015-08-06,4345,Lucky Mart,1031 WEST ST,GRINNELL,50112,POINT (-92.727379 41.745903),79,Poweshiek,1011400,BOTTLED IN BOND BOURBON,259,Heaven Hill Brands,16096,Evan Williams Bottled in Bond,12,750,8.47,12.71,1,12.71,0.75,0.2,2015
S26287000114,2015-06-18,4988,Happy's Wine & Spirits,5925 UNIVERSITY AVE,CEDAR FALLS,50613,POINT (-92.429331 42.512766),07,Black Hawk,1011400,BOTTLED IN BOND BOURBON,85,Brown-Forman Corporation,26906,Jack Daniels Single Barrel Why.,6,750,27.09,40.64,1,40.64,0.75,0.2,2015
S24755400022,2015-03-26,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14TH ST,DES MOINES,50320,POINT (-93.596754 41.554101),77,Polk,1012210,SINGLE MALT SCOTCH,305,MHW Ltd,5492,Macallan Fine Oak 10 Year,12,750,24.56,36.84,1,36.84,0.75,0.2,2015
S28483600051,2015-10-15,2190,"Central City Liquor, Inc.",1460 2ND AVE,DES MOINES,50314,POINT (-93.619787 41.60566),77,Polk,1062050,BARBADOS RUM,389,REMY COINTREAU USA         .,42666,Mt. Gay Eclipse Rum,12,750,9.23,14.22,1,14.22,0.75,0.2,2015
S23285300035,2015-01-05,4067,Freeman Foods,268 8TH AVE,WELLMAN,52356,POINT (-91.837922 41.465008),90,Wapello,1081700,DISTILLED SPIRITS SPECIALTY,259,Heaven Hill Brands,73721,Evan Williams Fire,12,750,7.94,11.91,1,11.91,0.75,0.2,2015
S23964000035,2015-02-10,3514,Karen's Spirits and Wine,328  2ND AVE S,FORT DODGE,50501,POINT (-94.192501 42.502311),94,Webster,1012300,IRISH WHISKIES,370,Pernod Ricard USA/Austin Nichols,15667,Jameson Black Barrel,12,750,17.49,26.24,1,26.24,0.75,0.2,2015
S25565300025,2015-05-11,4869,Lindsanator's,415 S HWY 52,GUTTENBERG,52052,POINT (-91.100476 42.782533),22,Clayton,1081380,MISCELLANEOUS SCHNAPPS,260,Diageo Americas,67296,Yukon Jack Perma Frost Schnapps,12,750,9.5,14.25,1,14.25,0.75,0.2,2015
S26893500003,2015-07-22,2594,Hy-Vee Food Store / Sioux City,4500 SERGEANT ROAD,SIOUX CITY,51106,POINT (-96.346969 42.447396),97,Woodbury,1012210,SINGLE MALT SCOTCH,370,Pernod Ricard USA/Austin Nichols,5061,Glenlivet 15 Year French Oak,6,750,28.99,43.49,1,43.49,0.75,0.2,2015
S28388300025,2015-10-12,4152,Food Land Super Markets / Missouri V,407 W HURON,MISSOURI VALLEY,51555,POINT (-95.899346 41.557404),43,Harrison,1051100,APRICOT BRANDIES,115,"Constellation Wine Company, Inc.",56805,Paul Masson Red Berry Grande Amber Brandy,12,750,6.29,9.44,1,9.44,0.75,0.2,2015
S29436400149,2015-12-03,4988,Happy's Wine & Spirits,5925 UNIVERSITY AVE,CEDAR FALLS,50613,POINT (-92.429331 42.512766),07,Black Hawk,1081700,DISTILLED SPIRITS SPECIALTY,208,Prost Beverage Company,27439,Tim Smith's Climax Moonshine,6,750,17.5,26.25,1,26.25,0.75,0.2,2015
S28216400023,2015-09-30,3990,Cork and Bottle / Oskaloosa,309 A AVE WEST,OSKALOOSA,52577,POINT (-92.648153 41.296228),62,Mahaska,1012210,SINGLE MALT SCOTCH,240,"WILLIAM GRANT AND SONS, INC.",5014,Glenfiddich 15 Yr Solera Reserva,12,750,32.0,48.0,1,48.0,0.75,0.2,2015
S29673300184,2015-12-16,2603,Hy-Vee Wine and Spirits / Bettendorf,2890 DEVILS GLEN ROAD,BETTENDORF,52722,POINT (-90.483701 41.552338),82,Scott,1081015,IMPORTED AMARETTO,130,Disaronno International LLC,64135,Disaronno Amaretto,12,375,7.5,11.25,2,22.5,0.75,0.2,2015
S24025800147,2015-02-12,4829,Central City 2,1501 MICHIGAN AVE,DES MOINES,50314,POINT (-93.613739 41.60572),77,Polk,1011500,STRAIGHT RYE WHISKIES,65,Jim Beam Brands,27048,Knob Creek Rye,6,750,20.99,31.49,1,31.49,0.75,0.2,2015
S28538900021,2015-10-19,4829,Central City 2,1501 MICHIGAN AVE,DES MOINES,50314,POINT (-93.613739 41.60572),77,Polk,1012210,SINGLE MALT SCOTCH,240,"WILLIAM GRANT AND SONS, INC.",5157,Glenfiddich 18yr,6,750,47.77,71.66,1,71.66,0.75,0.2,2015
S27102600037,2015-08-03,5031,New Star Raymond,101 COMMERCIAL ST,RAYMOND,50667,POINT (-92.21940100000002 42.466286),07,Black Hawk,1701100,DECANTERS & SPECIALTY PACKAGES,492,Western Spirits Beverage Co. LLC,220,Calumet Farm Bourbon VAP,6,750,25.04,37.56,1,37.56,0.75,0.2,2015
S25255000041,2015-04-23,2587,Hy-Vee Food Store / Johnston,5750 MERLE HAY ROAD,JOHNSTON,50131,POINT (-93.697731 41.665172),77,Polk,1011250,SINGLE BARREL BOURBON WHISKIES,65,Jim Beam Brands,19235,Knob Creek Single Barrel Reserve,6,750,26.24,39.36,1,39.36,0.75,0.2,2015
S27715500033,2015-09-03,2587,Hy-Vee Food Store / Johnston,5750 MERLE HAY ROAD,JOHNSTON,50131,POINT (-93.697731 41.665172),77,Polk,1011250,SINGLE BARREL BOURBON WHISKIES,421,"Sazerac Co., Inc.",17766,Eagle Rare,6,750,17.16,25.74,1,25.74,0.75,0.2,2015
S29241300042,2015-11-21,2565,Hy-Vee Food Store / Spencer,819 N GRAND AVE,SPENCER,51301,POINT (-95.14506 43.145897),21,Clay,1011250,SINGLE BARREL BOURBON WHISKIES,65,Jim Beam Brands,19235,Knob Creek Single Barrel Reserve,6,750,26.24,39.36,1,39.36,0.75,0.2,2015
S28995200034,2015-11-10,2651,Hy-Vee / Waverly,1311 4 STREET SW,WAVERLY,50677,POINT (-92.475403 42.712263),09,Bremer,1012300,IRISH WHISKIES,255,Wilson Daniels Ltd.,15884,Teeling Small Batch Irish Whiskey,6,750,18.66,27.99,1,27.99,0.75,0.2,2015
S27979000108,2015-09-17,2593,Hy-Vee Food Store / Carroll,905 US HIGHWAY 30 WEST,CARROLL,51401,POINT (-94.853591 42.064155),14,Carroll,1012300,IRISH WHISKIES,65,Jim Beam Brands,15739,2 Gingers,12,750,11.07,17.11,1,17.11,0.75,0.2,2015
S28286200009,2015-10-05,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14TH ST,DES MOINES,50320,POINT (-93.596754 41.554101),77,Polk,1012210,SINGLE MALT SCOTCH,420,"Moet Hennessy USA, Inc.",4096,Ardbeg 10 Yr Islay Single Malt Scotch,6,750,25.98,38.97,1,38.97,0.75,0.2,2015
S23651300068,2015-01-22,2587,Hy-Vee Food Store / Johnston,5750 MERLE HAY ROAD,JOHNSTON,50131,POINT (-93.697731 41.665172),77,Polk,1012300,IRISH WHISKIES,125,"Cedar Ridge Vineyards,LLC",27476,Cedar Ridge Single Malt Whiskey,6,750,25.0,37.5,1,37.5,0.75,0.2,2015
S29100600154,2015-11-16,2590,Hy-Vee Food Store #5 / Cedar Rapids,3235 OAKLAND ROAD NE,CEDAR RAPIDS,52402,POINT (-91.658105 42.010971),57,Linn,1012210,SINGLE MALT SCOTCH,420,"Moet Hennessy USA, Inc.",4111,Ardbeg Uigeadail,6,750,39.97,59.96,1,59.96,0.75,0.2,2015
S28197900189,2015-09-30,2603,Hy-Vee Wine and Spirits / Bettendorf,2890 DEVILS GLEN ROAD,BETTENDORF,52722,POINT (-90.483701 41.552338),82,Scott,1012300,IRISH WHISKIES,370,Pernod Ricard USA/Austin Nichols,15660,Jameson Gold,6,750,49.97,74.96,1,74.96,0.75,0.2,2015
S23625800039,2015-01-21,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14TH ST,DES MOINES,50320,POINT (-93.596754 41.554101),77,Polk,1012300,IRISH WHISKIES,370,Pernod Ricard USA/Austin Nichols,15667,Jameson Black Barrel,12,750,17.49,26.24,1,26.24,0.75,0.2,2015
S27906900051,2015-09-15,2651,Hy-Vee / Waverly,1311 4 STREET SW,WAVERLY,50677,POINT (-92.475403 42.712263),09,Bremer,1011500,STRAIGHT RYE WHISKIES,65,Jim Beam Brands,27048,Knob Creek Rye,6,750,20.99,31.49,1,31.49,0.75,0.2,2015
S24926100077,2015-04-07,2565,Hy-Vee Food Store / Spencer,819 N GRAND AVE,SPENCER,51301,POINT (-95.14506 43.145897),21,Clay,1012210,SINGLE MALT SCOTCH,420,"Moet Hennessy USA, Inc.",5103,Glenmorangie Lasanta,6,750,28.99,43.49,1,43.49,0.75,0.2,2015
S23889000102,2015-02-05,4988,Happy's Wine & Spirits,5925 UNIVERSITY AVE,CEDAR FALLS,50613,POINT (-92.429331 42.512766),07,Black Hawk,1012210,SINGLE MALT SCOTCH,260,Diageo Americas,5430,Lagavulin 16yr Single Malt Scotch,12,750,48.5,72.75,1,72.75,0.75,0.2,2015
S28722800107,2015-10-28,2621,Hy-Vee Food Store #3 / Sioux City,3301 GORDON DR,SIOUX CITY,51105,POINT (-96.364108 42.487752),97,Woodbury,1012210,SINGLE MALT SCOTCH,370,Pernod Ricard USA/Austin Nichols,5061,Glenlivet 15 Year French Oak,6,750,29.98,44.97,1,44.97,0.75,0.2,2015
S25631500052,2015-05-13,3990,Cork and Bottle / Oskaloosa,309 A AVE WEST,OSKALOOSA,52577,POINT (-92.648153 41.296228),62,Mahaska,1011400,BOTTLED IN BOND BOURBON,85,Brown-Forman Corporation,26906,Jack Daniels Single Barrel Why.,6,750,27.09,40.64,1,40.64,0.75,0.2,2015
S24255800016,2015-02-26,2587,Hy-Vee Food Store / Johnston,5750 MERLE HAY ROAD,JOHNSTON,50131,POINT (-93.697731 41.665172),77,Polk,1012210,SINGLE MALT SCOTCH,260,Diageo Americas,5430,Lagavulin 16yr Single Malt Scotch,12,750,48.5,72.75,1,72.75,0.75,0.2,2015
S27182400137,2015-08-06,2567,Hy-Vee Drugstore / Davenport,2200 WEST KIMBERLY,DAVENPORT,52806,POINT (-90.608201 41.560663),82,Scott,1081010,AMERICAN AMARETTO,421,"Sazerac Co., Inc.",71886,Amaretto E Dolce,12,750,3.34,5.01,1,5.01,0.75,0.2,2015
S26048900004,2015-06-08,2569,Hy-Vee Food Store #2 / Cedar Rapids,279 COLLINS ROAD NE,CEDAR RAPIDS,52402,POINT (-91.630677 42.027805),57,Linn,1012210,SINGLE MALT SCOTCH,370,Pernod Ricard USA/Austin Nichols,5061,Glenlivet 15 Year French Oak,6,750,28.99,43.49,1,43.49,0.75,0.2,2015
S24532500030,2015-03-16,2573,Hy-Vee Food Store / Muscatine,2400 2ND AVE,MUSCATINE,52761,POINT (-91.035138 41.451349),70,Muscatine,1011250,SINGLE BARREL BOURBON WHISKIES,259,Heaven Hill Brands,18120,Evan Williams Vintage,6,750,13.97,21.46,1,21.46,0.75,0.2,2015
S29016500034,2015-11-11,4888,Circle S Bluff Stop,302 1ST ST,SERGEANT BLUFF,51054,POINT (-96.361378 42.400333),97,Woodbury,1701100,DECANTERS & SPECIALTY PACKAGES,65,Jim Beam Brands,434,Jim Beam White w/2 Glasses,6,750,10.49,15.74,1,15.74,0.75,0.2,2015
S26287000105,2015-06-18,4988,Happy's Wine & Spirits,5925 UNIVERSITY AVE,CEDAR FALLS,50613,POINT (-92.429331 42.512766),07,Black Hawk,1011500,STRAIGHT RYE WHISKIES,421,"Sazerac Co., Inc.",27100,Sazerac Rye,6,750,16.94,25.41,1,25.41,0.75,0.2,2015
S27793800003,2015-09-09,2594,Hy-Vee Food Store / Sioux City,4500 SERGEANT ROAD,SIOUX CITY,51106,POINT (-96.346969 42.447396),97,Woodbury,1012210,SINGLE MALT SCOTCH,420,"Moet Hennessy USA, Inc.",5133,Glenmorangie 10 Yr Single Malt Scotch,6,750,22.99,34.49,1,34.49,0.75,0.2,2015
S27907400028,2015-09-15,2565,Hy-Vee Food Store / Spencer,819 N GRAND AVE,SPENCER,51301,POINT (-95.14506 43.145897),21,Clay,1011250,SINGLE BARREL BOURBON WHISKIES,421,"Sazerac Co., Inc.",17766,Eagle Rare,6,750,17.16,25.74,1,25.74,0.75,0.2,2015
S29629700073,2015-12-15,2553,Hy-Vee Food Store / Creston,600 SHELDON,CRESTON,50801,POINT (-94.372552 41.051462),88,Union,1701100,DECANTERS & SPECIALTY PACKAGES,255,Wilson Daniels Ltd.,36390,Crystal Head Aurora Vodka,6,750,27.99,41.99,1,41.99,0.75,0.2,2015
S25855500092,2015-05-27,3869,Bootleggin' Barzini's Fin,412  1ST AVE,CORALVILLE,52241,POINT (-91.565517 41.672672),52,Johnson,1062050,BARBADOS RUM,305,MHW Ltd,42242,Blue Chair Bay Coconut,12,750,9.42,14.13,1,14.13,0.75,0.2,2015
S29110800042,2015-11-17,3514,Karen's Spirits and Wine,328  2ND AVE S,FORT DODGE,50501,POINT (-94.192501 42.502311),94,Webster,1012210,SINGLE MALT SCOTCH,65,Jim Beam Brands,5596,Mcclelland Highland,12,750,14.17,21.26,1,21.26,0.75,0.2,2015
S28356400131,2015-10-08,4988,Happy's Wine & Spirits,5925 UNIVERSITY AVE,CEDAR FALLS,50613,POINT (-92.429331 42.512766),07,Black Hawk,1012210,SINGLE MALT SCOTCH,260,Diageo Americas,5430,Lagavulin 16yr Single Malt Scotch,12,750,48.5,72.75,1,72.75,0.75,0.2,2015
S23721400110,2015-01-28,2594,Hy-Vee Food Store / Sioux City,4500 SERGEANT ROAD,SIOUX CITY,51106,POINT (-96.346969 42.447396),97,Woodbury,1081500,ROCK & RYE,55,Sazerac North America,85796,Mr. Boston Rock & Rye,12,750,4.93,7.4,1,7.4,0.75,0.2,2015
S24922200047,2015-04-07,4025,Karam Kaur Khasriya Llc,702 13TH ST,BELLE PLAINE,52208,POINT (-92.277759 41.897052),06,Benton,1012300,IRISH WHISKIES,370,Pernod Ricard USA/Austin Nichols,15818,Paddy Old Irish Whiskey,12,750,12.49,18.74,1,18.74,0.75,0.2,2015
S24437600043,2015-03-10,5080,C's Liquor Store,719 2ND AVE W,SPENCER,51301,POINT (-95.147741 43.14521),21,Clay,1011500,STRAIGHT RYE WHISKIES,65,Jim Beam Brands,27048,Knob Creek Rye,6,750,20.99,31.49,1,31.49,0.75,0.2,2015
S24410400084,2015-03-09,2555,Hy-Vee Food Store / Keokuk,3111 MAIN,KEOKUK,52632,POINT (-91.403752 40.41538),56,Lee,1012300,IRISH WHISKIES,370,Pernod Ricard USA/Austin Nichols,15856,Redbreast 12YR,6,750,31.47,47.21,1,47.21,0.75,0.2,2015
S25865100010,2015-05-27,3045,Britt Food Center,8 2ND ST NW,BRITT,50423,POINT (-93.801917 43.098696),41,Hancock,1011400,BOTTLED IN BOND BOURBON,65,Jim Beam Brands,16416,Old Grand-Dad 100 Prf Bond Bourbon 4 Yr,12,750,10.49,15.74,1,15.74,0.75,0.2,2015
S25703700101,2015-05-18,4829,Central City 2,1501 MICHIGAN AVE,DES MOINES,50314,POINT (-93.613739 41.60572),77,Polk,1081700,DISTILLED SPIRITS SPECIALTY,259,Heaven Hill Brands,73702,Evan Williams Honey,12,750,6.94,10.91,1,10.91,0.75,0.2,2015
S27036700144,2015-07-29,2603,Hy-Vee Wine and Spirits / Bettendorf,2890 DEVILS GLEN ROAD,BETTENDORF,52722,POINT (-90.483701 41.552338),82,Scott,1012210,SINGLE MALT SCOTCH,240,"WILLIAM GRANT AND SONS, INC.",4357,Balvenie 17YR Doublewood,6,750,80.84,121.26,1,121.26,0.75,0.2,2015
S26192000027,2015-06-15,2573,Hy-Vee Food Store / Muscatine,2400 2ND AVE,MUSCATINE,52761,POINT (-91.035138 41.451349),70,Muscatine,1012300,IRISH WHISKIES,370,Pernod Ricard USA/Austin Nichols,15856,Redbreast 12YR,6,750,31.47,47.21,1,47.21,0.75,0.2,2015
S28066500151,2015-09-22,2552,Hy-Vee Food Store #3 / Cedar Rapids,20 WILSON AVENUE WEST,CEDAR RAPIDS,52404,POINT (-91.658577 41.955859),57,Linn,1012300,IRISH WHISKIES,370,Pernod Ricard USA/Austin Nichols,15856,Redbreast 12YR,6,750,31.98,47.97,1,47.97,0.75,0.2,2015
S29127300026,2015-11-19,5012,Bluejay Market,"2810, WILLIS AVE",PERRY,50220,POINT (-94.081127 41.838488),08,Boone,1701100,DECANTERS & SPECIALTY PACKAGES,300,Mccormick Distilling Company,3396,Tequila Rose w/2 Shot Glasses,6,750,9.49,14.24,1,14.24,0.75,0.2,2015
S28572300107,2015-10-20,2651,Hy-Vee / Waverly,1311 4 STREET SW,WAVERLY,50677,POINT (-92.475403 42.712263),09,Bremer,1011250,SINGLE BARREL BOURBON WHISKIES,259,Heaven Hill Brands,18120,Evan Williams Vintage,6,750,14.97,22.46,1,22.46,0.75,0.2,2015
S28149100037,2015-09-28,4152,Food Land Super Markets / Missouri V,407 W HURON,MISSOURI VALLEY,51555,POINT (-95.899346 41.557404),43,Harrison,1012210,SINGLE MALT SCOTCH,240,"WILLIAM GRANT AND SONS, INC.",4356,Balvenie 12yr Doublewood Single Malt Scotch,12,750,33.6,50.4,1,50.4,0.75,0.2,2015
S24115700077,2015-02-18,3890,Smokin' Joe's #7 Tobacco and Liquor,904  1ST AVE NW,CEDAR RAPIDS,52405,POINT (-91.683669 41.972773),57,Linn,1051140,PEACH BRANDIES,115,"Constellation Wine Company, Inc.",56195,Paul Masson Peach Grande Amber Brandy,24,375,3.05,4.58,2,9.16,0.75,0.2,2015
S25780700002,2015-05-21,3664,Shade Tree Liquors,90 10th ST S,NORTHWOOD,50459,POINT (-93.218339 43.443739),98,Worth,1012210,SINGLE MALT SCOTCH,65,Jim Beam Brands,5446,Laphroaig 10 Yr Single Malt Scotch,12,750,26.24,39.36,1,39.36,0.75,0.2,2015
S27605800020,2015-08-31,3549,Quicker Liquor Store,1414 48TH ST,FORT MADISON,52627,POINT (-91.373211 40.62422600000001),56,Lee,1012210,SINGLE MALT SCOTCH,65,Jim Beam Brands,5446,Laphroaig 10 Yr Single Malt Scotch,12,750,26.24,39.36,1,39.36,0.75,0.2,2015
S23286400017,2015-01-05,4306,Northside One Stop / Hampton,1208  4TH ST NE,HAMPTON,50441,POINT (-93.202452 42.753045),35,Franklin,1081030,COFFEE LIQUEURS,370,Pernod Ricard USA/Austin Nichols,67526,Kahlua Coffee Liqueur,12,750,10.99,16.49,1,16.49,0.75,0.2,2015
S26767500009,2015-07-15,3635,Clark's Food Mart / Ogden,302 WEST WALNUT ST,OGDEN,50212,POINT (-94.03117800000001 42.039076),08,Boone,1011400,BOTTLED IN BOND BOURBON,85,Brown-Forman Corporation,26906,Jack Daniels Single Barrel Why.,6,750,27.09,40.64,1,40.64,0.75,0.2,2015
S25710200236,2015-05-19,3390,Okoboji Avenue Liquor,1610 OKOBOJI AVENUE,MILFORD,51351,POINT (-95.149955 43.331525),30,Dickinson,1012210,SINGLE MALT SCOTCH,260,Diageo Americas,5696,Oban Single Malt Scotch,12,750,39.5,59.25,1,59.25,0.75,0.2,2015
S24549100123,2015-03-16,2590,Hy-Vee Food Store #5 / Cedar Rapids,3235 OAKLAND ROAD NE,CEDAR RAPIDS,52402,POINT (-91.658105 42.010971),57,Linn,1012210,SINGLE MALT SCOTCH,370,Pernod Ricard USA/Austin Nichols,5086,Glenlivet 16yr Nadurra,6,750,39.99,59.99,1,59.99,0.75,0.2,2015
