invoice_and_item_number,date,store_number,store_name,address,city,zip_code,store_location,county_number,county,category,category_name,vendor_number,vendor_name,item_number,item_description,pack,bottle_volume_ml,state_bottle_cost,state_bottle_retail,bottles_sold,sale_dollars,volume_sold_liters,volume_sold_gallons,Year
INV-20162500003,2019-06-24,4635,Kwik Shop #563 / Cedar Rapids,1001 1st Ave SW,Cedar Rapids,52405,POINT (-91.684707 41.972397),57,LINN,1062400,Spiced Rum,260,DIAGEO AMERICAS,43333,Captain Morgan Spiced Rum Pet,48,200,2.75,4.13,8,33.04,1.6,0.42,2019
INV-23030500077,2019-11-05,2661,Hy-Vee Food Store / Sheldon,1989 Park St,Sheldon,51201,POINT (-95.831721 43.186038),71,OBRIEN,1062400,Spiced Rum,260,DIAGEO AMERICAS,43333,Captain Morgan Original Spiced PET,48,200,2.75,4.13,3,12.39,0.6,0.15,2019
INV-23330300007,2019-11-19,4938,Pronto Market,201 S Main St,Hazleton,50641,POINT (-91.905522 42.615596),10,BUCHANAN,1062400,Spiced Rum,260,DIAGEO AMERICAS,43333,Captain Morgan Original Spiced PET,48,200,2.75,4.13,48,198.24,9.6,2.53,2019
INV-19525700023,2019-05-22,5565,Casey's General Store #2689 / Ankeny,1310 NW 18th St,Ankeny,50023,POINT (-93.616799 41.746362),77,Polk,1062400,Spiced Rum,260,DIAGEO AMERICAS,43333,Captain Morgan Spiced Rum Pet,48,200,2.75,4.13,6,24.78,1.2,0.31,2019
INV-19637100014,2019-05-28,2665,Hy-Vee / Waukee,1005 E Hickman Rd,Waukee,50263,POINT (-93.854477 41.615059),25,DALLAS,1062400,Spiced Rum,260,DIAGEO AMERICAS,43333,Captain Morgan Spiced Rum Pet,48,200,2.75,4.13,6,24.78,1.2,0.31,2019
INV-19101100069,2019-05-01,3390,Okoboji Avenue Liquor,1610 Okoboji Avenue,Milford,51351,POINT (-95.149955 43.331525),30,DICKINSON,1062400,Spiced Rum,260,DIAGEO AMERICAS,43333,Captain Morgan Spiced Rum Pet,48,200,2.75,4.13,3,12.39,0.6,0.15,2019
INV-24116200005,2019-12-23,4447,QUIK TRIP #567 / URBANDALE,9915 Douglas Ave,Urbandale,50322,POINT (-93.755433 41.62945),77,POLK,1062400,Spiced Rum,260,DIAGEO AMERICAS,43333,Captain Morgan Original Spiced PET,48,200,2.75,4.13,12,49.56,2.4,0.63,2019
INV-23982000094,2019-12-17,2604,Hy-Vee Wine and Spirits / Le Mars,1201 12th Ave SW,Le Mars,51031,POINT (-96.18335000000002 42.778257),75,PLYMOUTH,1062400,Spiced Rum,260,DIAGEO AMERICAS,43333,Captain Morgan Original Spiced PET,48,200,2.75,4.13,12,49.56,2.4,0.63,2019
INV-23853800021,2019-12-11,5374,Iowa Liquor & Tobacco,1021 East Main Street,Ottumwa,52501,POINT (-92.400704 41.010404),90,WAPELLO,1062400,Spiced Rum,260,DIAGEO AMERICAS,43333,Captain Morgan Original Spiced PET,48,200,2.75,4.13,48,198.24,9.6,2.53,2019
INV-20945900116,2019-07-30,2623,Hy-Vee Food Store #4 / Sioux City,2827 Hamilton Blvd,Sioux City,51104,POINT (-96.417783 42.519886),97,WOODBURY,1062400,Spiced Rum,260,DIAGEO AMERICAS,43333,Captain Morgan Spiced Rum Pet,48,200,2.75,4.13,48,198.24,9.6,2.53,2019
INV-17849000073,2019-02-28,2248,Ingersoll Liquor and Beverage,3500 Ingersoll Ave,Des Moines,50312,POINT (-93.664182 41.586319),77,POLK,1062400,Spiced Rum,260,DIAGEO AMERICAS,43333,Captain Morgan Spiced Rum Pet,48,200,2.75,4.13,6,24.78,1.2,0.31,2019
INV-24168700025,2019-12-26,5164,Bucky's Express #22 / Council Bluffs,3434 Nebraska Ave,Council Bluffs,51501,POINT (-95.900444 41.244643),78,POTTAWATTA,1062400,Spiced Rum,260,DIAGEO AMERICAS,43333,Captain Morgan Original Spiced PET,48,200,2.75,4.13,12,49.56,2.4,0.63,2019
INV-17909300010,2019-03-05,4361,Quik Trip #538 / NW 2nd / DSM,4575 NW 2nd,Des Moines,50313,POINT (-93.619906 41.643664),77,POLK,1062400,Spiced Rum,260,DIAGEO AMERICAS,43333,Captain Morgan Spiced Rum Pet,48,200,2.75,4.13,10,41.3,2.0,0.52,2019
INV-19667000003,2019-05-29,5685,Fareway Stores #190 / Cedar Falls,4500 S Main St,Cedar Falls,50613,POINT (-92.445875 42.497359),7,BLACK HAWK,1062400,Spiced Rum,260,DIAGEO AMERICAS,43333,Captain Morgan Spiced Rum Pet,48,200,2.75,4.13,1,4.13,0.2,0.05,2019
INV-23669700030,2019-12-04,3443,Super Saver Iv,1141 N Broadway,Council Bluffs,51503,POINT (-95.836515 41.270824),78,POTTAWATTA,1062400,Spiced Rum,260,DIAGEO AMERICAS,43333,Captain Morgan Original Spiced PET,48,200,2.75,4.13,1,4.13,0.2,0.05,2019
INV-23719500005,2019-12-06,5507,Quik Trip #559 / Fleur,4021 Fleur Dr,Des Moines,50321,POINT (-93.644902 41.54787),77,POLK,1062400,Spiced Rum,260,DIAGEO AMERICAS,43333,Captain Morgan Original Spiced PET,48,200,2.75,4.13,24,99.12,4.8,1.26,2019
INV-19499600016,2019-05-21,5691,Logan Ave Convenience Store / Waterloo,735 Logan Ave,Waterloo,50703,POINT (-92.337744 42.510453),7,BLACK HAWK,1062400,Spiced Rum,260,DIAGEO AMERICAS,43333,Captain Morgan Spiced Rum Pet,48,200,2.75,4.13,48,198.24,9.6,2.53,2019
INV-18025200059,2019-03-08,5314,Tobacco Hut & Liquor,3134 Manawa Center Dr. # 9,Council Bluffs,51501,POINT (-95.847514 41.228712),78,POTTAWATTA,1062400,Spiced Rum,260,DIAGEO AMERICAS,43333,Captain Morgan Spiced Rum Pet,48,200,2.75,4.13,3,12.39,0.6,0.15,2019
INV-24068800005,2019-12-20,4478,U S Gas,3000 SW 9th St,Des Moines,50315,POINT (-93.625682 41.557862),77,POLK,1062400,Spiced Rum,260,DIAGEO AMERICAS,43333,Captain Morgan Original Spiced PET,48,200,2.75,4.13,48,198.24,9.6,2.53,2019
INV-24090800015,2019-12-20,5815,Super Stop IV - Dubuque,535 Hill Street Suite A,Dubuque,52001,POINT (-90.673985 42.496794),31,DUBUQUE,1062400,Spiced Rum,260,DIAGEO AMERICAS,43333,Captain Morgan Original Spiced PET,48,200,2.75,4.13,48,198.24,9.6,2.53,2019
INV-19765700042,2019-06-03,5176,Smokin' Joe's #15 Tobacco and Liquor Outlet,455 Edgewood Rd NW,Cedar Rapids,52405,POINT (-91.715903 41.97805),57,LINN,1062400,Spiced Rum,260,DIAGEO AMERICAS,43333,Captain Morgan Spiced Rum Pet,48,200,2.75,4.13,4,16.52,0.8,0.21,2019
INV-24141900051,2019-12-24,4891,Schottsy's Liquor,109 5th St,Sibley,51249,POINT (-95.759943 43.403935),72,OSCEOLA,1062400,Spiced Rum,260,DIAGEO AMERICAS,43333,Captain Morgan Original Spiced PET,48,200,2.75,4.13,4,16.52,0.8,0.21,2019
INV-23620200034,2019-12-02,5176,Smokin' Joe's #15 Tobacco and Liquor Outlet,455 Edgewood Rd NW,Cedar Rapids,52405,POINT (-91.715903 41.97805),57,LINN,1062400,Spiced Rum,260,DIAGEO AMERICAS,43333,Captain Morgan Original Spiced PET,48,200,2.75,4.13,1,4.13,0.2,0.05,2019
INV-19738500094,2019-05-31,3818,Round Window Liquor,703 W Pleasant St,Knoxville,50138,POINT (-93.10564100000002 41.320746),63,MARION,1062400,Spiced Rum,260,DIAGEO AMERICAS,43333,Captain Morgan Spiced Rum Pet,48,200,2.75,4.13,4,16.52,0.8,0.21,2019
INV-19162800018,2019-05-06,5449,Mods Market,200 1st Ave NE Ste 124,Cedar Rapids,52401,POINT (-91.668267 41.978996),57,LINN,1062400,Spiced Rum,260,DIAGEO AMERICAS,43333,Captain Morgan Spiced Rum Pet,48,200,2.75,4.13,3,12.39,0.6,0.15,2019
INV-21594300004,2019-08-30,5623,Easygo,2723 Grand Ave,Des Moines,50312,POINT (-93.654227 41.584417),77,POLK,1062400,Spiced Rum,260,DIAGEO AMERICAS,43333,Captain Morgan Spiced Rum Pet,48,200,2.75,4.13,4,16.52,0.8,0.21,2019
INV-21489300034,2019-08-26,3907,Smokin' Joe's #16 Tobacco and Liquor Outlet,1504 Park Ave,Muscatine,52761,POINT (-91.030569 41.442458),70,MUSCATINE,1062400,Spiced Rum,260,DIAGEO AMERICAS,43333,Captain Morgan Spiced Rum Pet,48,200,2.75,4.13,1,4.13,0.2,0.05,2019
INV-22267300036,2019-10-02,2590,Hy-Vee Food Store #5 / Cedar Rapids,3235 Oakland Road NE,Cedar Rapids,52402,POINT (-91.658105 42.010971),57,LINN,1062400,Spiced Rum,260,DIAGEO AMERICAS,43333,Captain Morgan Original Spiced PET,48,200,2.75,4.13,3,12.39,0.6,0.15,2019
INV-19888000007,2019-06-10,4635,Kwik Shop #563 / Cedar Rapids,1001 1st Ave SW,Cedar Rapids,52405,POINT (-91.684707 41.972397),57,LINN,1062400,Spiced Rum,260,DIAGEO AMERICAS,43333,Captain Morgan Spiced Rum Pet,48,200,2.75,4.13,8,33.04,1.6,0.42,2019
INV-19259400061,2019-05-09,2587,Hy-Vee Food Store / Johnston,5750 Merle Hay Road,Johnston,50131,POINT (-93.697731 41.665172),77,POLK,1062400,Spiced Rum,260,DIAGEO AMERICAS,43333,Captain Morgan Spiced Rum Pet,48,200,2.75,4.13,48,198.24,9.6,2.53,2019
INV-21272600018,2019-08-16,5580,Casey's General Store #2 / Boone,114 Mamie Eisenhower,Boone,50036,POINT (-93.891545 42.05960100000001),8,BOONE,1062400,Spiced Rum,260,DIAGEO AMERICAS,43333,Captain Morgan Spiced Rum Pet,48,200,2.75,4.13,24,99.12,4.8,1.26,2019
INV-20129000003,2019-06-21,4377,Quik Trip #562 / NE 14th / DSM,4801 NE 14th St,Des Moines,50313,POINT (-93.600266 41.648602),77,POLK,1062400,Spiced Rum,260,DIAGEO AMERICAS,43333,Captain Morgan Spiced Rum Pet,48,200,2.75,4.13,3,12.39,0.6,0.15,2019
INV-23677600015,2019-12-04,3990,Cork and Bottle / Oskaloosa,309 A Ave West,Oskaloosa,52577,POINT (-92.648153 41.296228),62,MAHASKA,1062400,Spiced Rum,260,DIAGEO AMERICAS,43333,Captain Morgan Original Spiced PET,48,200,2.75,4.13,48,198.24,9.6,2.53,2019
INV-19492300043,2019-05-21,4888,Circle S Bluff Stop,302 1st St,Sergeant Bluff,51054,POINT (-96.361378 42.400333),97,WOODBURY,1062400,Spiced Rum,260,DIAGEO AMERICAS,43333,Captain Morgan Spiced Rum Pet,48,200,2.75,4.13,48,198.24,9.6,2.53,2019
INV-20984500011,2019-08-01,4446,QUIK TRIP #513 / URBANDALE,4600 Merle Hay Rd,Urbandale,50322,POINT (-93.697999 41.644296),77,POLK,1062400,Spiced Rum,260,DIAGEO AMERICAS,43333,Captain Morgan Spiced Rum Pet,48,200,2.75,4.13,3,12.39,0.6,0.15,2019
INV-19862000002,2019-06-07,3710,New York Dollar Store,219 Main St,Columbus Junction,52738,POINT (-91.360496 41.279559),58,LOUISA,1062400,Spiced Rum,260,DIAGEO AMERICAS,43333,Captain Morgan Spiced Rum Pet,48,200,2.75,4.13,96,396.48,19.2,5.07,2019
INV-18810200022,2019-04-17,2619,Hy-Vee Wine and Spirits / WDM,1725  74th St,West Des Moines,50266,POINT (-93.808855 41.598515),77,POLK,1062400,Spiced Rum,260,DIAGEO AMERICAS,43333,Captain Morgan Spiced Rum Pet,48,200,2.75,4.13,3,12.39,0.6,0.15,2019
INV-19039200028,2019-04-29,5360,Super Saver Liquor,1610 Rockingham Rd,Davenport,52802,POINT (-90.599327 41.520231),82,SCOTT,1062400,Spiced Rum,260,DIAGEO AMERICAS,43333,Captain Morgan Spiced Rum Pet,48,200,2.75,4.13,48,198.24,9.6,2.53,2019
INV-20292500003,2019-06-28,4898,Burlington Shell,130 S Roosevelt Ave,Burlington,52601,POINT (-91.140986 40.808239),29,DES MOINES,1062400,Spiced Rum,260,DIAGEO AMERICAS,43333,Captain Morgan Spiced Rum Pet,48,200,2.75,4.13,6,24.78,1.2,0.31,2019
INV-22826700007,2019-10-28,4388,QUIK TRIP #566 / CLIVE,11925 University Ave,Clive,50325,POINT (-93.782182 41.600513),77,POLK,1062400,Spiced Rum,260,DIAGEO AMERICAS,43333,Captain Morgan Original Spiced PET,48,200,2.75,4.13,3,12.39,0.6,0.15,2019
INV-20061400019,2019-06-18,2595,Hy-Vee Wine and Spirits / Denison,"1620  4th Ave, South",Denison,51442,POINT (-95.348601 42.012395),24,CRAWFORD,1062400,Spiced Rum,260,DIAGEO AMERICAS,43333,Captain Morgan Spiced Rum Pet,48,200,2.75,4.13,4,16.52,0.8,0.21,2019
INV-20469300013,2019-07-08,4509,AJ'S LIQUOR II,2515 Chamberlain,Ames,50010,POINT (-93.650838 42.021461),85,STORY,1062400,Spiced Rum,260,DIAGEO AMERICAS,43333,Captain Morgan Spiced Rum Pet,48,200,2.75,4.13,48,198.24,9.6,2.53,2019
INV-17782200042,2019-02-26,2604,Hy-Vee Wine and Spirits / Lemars,1201 12th Ave SW,Lemars,51031,POINT (-96.18335000000002 42.778257),75,Plymouth,1062400,Spiced Rum,260,DIAGEO AMERICAS,43333,Captain Morgan Spiced Rum Pet,48,200,2.75,4.13,6,24.78,1.2,0.31,2019
INV-21278600005,2019-08-16,4377,Quik Trip #562 / NE 14th / DSM,4801 NE 14th St,Des Moines,50313,POINT (-93.600266 41.648602),77,POLK,1062400,Spiced Rum,260,DIAGEO AMERICAS,43333,Captain Morgan Spiced Rum Pet,48,200,2.75,4.13,4,16.52,0.8,0.21,2019
INV-18825000051,2019-04-17,2506,Hy-Vee #1044 / Burlington,3140 Agency,Burlington,52601,POINT (-91.136655 40.814666),29,DES MOINES,1062400,Spiced Rum,260,DIAGEO AMERICAS,43333,Captain Morgan Spiced Rum Pet,48,200,2.75,4.13,6,24.78,1.2,0.31,2019
INV-21883600026,2019-09-13,4622,Quik Trip #544 / SE 14th DM,"3941, SE 14th St",Des Moines,50320,POINT (-93.596748 41.548497),77,POLK,1062400,Spiced Rum,260,DIAGEO AMERICAS,43333,Captain Morgan Spiced Rum Pet,48,200,2.75,4.13,6,24.78,1.2,0.31,2019
INV-21946700022,2019-09-17,5524,East Side Liquor & Grocery,1116 E Nevada St,Marshalltown,50158,POINT (-92.893113 42.044345),64,MARSHALL,1062400,Spiced Rum,260,DIAGEO AMERICAS,43333,Captain Morgan Spiced Rum Pet,48,200,2.75,4.13,48,198.24,9.6,2.53,2019
INV-18570400057,2019-04-04,2652,Hy-Vee DrugStore / Mason City,875  4th St SW,Mason City,50401,POINT (-93.213856 43.148257),17,CERRO GORD,1062400,Spiced Rum,260,DIAGEO AMERICAS,43333,Captain Morgan Spiced Rum Pet,48,200,2.75,4.13,6,24.78,1.2,0.31,2019
INV-18786800014,2019-04-16,5244,The Ox & Wren Spirits and Gifts,708 2nd  AVE  SE,Cresco,52136,POINT (-92.106529 43.371131),45,HOWARD,1062400,Spiced Rum,260,DIAGEO AMERICAS,43333,Captain Morgan Spiced Rum Pet,48,200,2.75,4.13,3,12.39,0.6,0.15,2019
INV-18904800033,2019-04-22,3907,Smokin' Joe's #16 Tobacco and Liquor Outlet,1504 Park Ave,Muscatine,52761,POINT (-91.030569 41.442458),70,MUSCATINE,1062400,Spiced Rum,260,DIAGEO AMERICAS,43333,Captain Morgan Spiced Rum Pet,48,200,2.75,4.13,9,37.17,1.8,0.47,2019
INV-22786500008,2019-10-25,4361,Quik Trip #538 / NW 2nd / DSM,4575 NW 2nd,Des Moines,50313,POINT (-93.619906 41.643664),77,POLK,1062400,Spiced Rum,260,DIAGEO AMERICAS,43333,Captain Morgan Original Spiced PET,48,200,2.75,4.13,16,66.08,3.2,0.84,2019
INV-21379400011,2019-08-21,4397,Quik Trip #514 / Ankeny,802 E 1st St,Ankeny,50021,POINT (-93.586368 41.731862),77,POLK,1062400,Spiced Rum,260,DIAGEO AMERICAS,43333,Captain Morgan Spiced Rum Pet,48,200,2.75,4.13,6,24.78,1.2,0.31,2019
INV-18678600006,2019-04-10,2629,Hy-Vee Food Store #2 / Council Bluffs,1745 Madison Ave,Council Bluffs,51503,POINT (-95.825137 41.242732),78,POTTAWATTA,1062400,Spiced Rum,260,DIAGEO AMERICAS,43333,Captain Morgan Spiced Rum Pet,48,200,2.75,4.13,6,24.78,1.2,0.31,2019
INV-16677300006,2019-01-02,4361,Quik Trip #538 / NW 2nd / DSM,4575 NW 2nd,Des Moines,50313,POINT (-93.619906 41.643664),77,POLK,1062400,Spiced Rum,260,DIAGEO AMERICAS,43333,Captain Morgan Spiced Rum Pet,48,200,2.75,4.13,18,74.34,3.6,0.95,2019
INV-19705600002,2019-05-31,4446,QUIK TRIP #513 / URBANDALE,4600 Merle Hay Rd,Urbandale,50322,POINT (-93.697999 41.644296),77,POLK,1062400,Spiced Rum,260,DIAGEO AMERICAS,43333,Captain Morgan Spiced Rum Pet,48,200,2.75,4.13,24,99.12,4.8,1.26,2019
INV-20128500031,2019-06-21,4622,Quik Trip #544 / SE 14th DM,"3941, SE 14th St",Des Moines,50320,POINT (-93.596748 41.548497),77,POLK,1062400,Spiced Rum,260,DIAGEO AMERICAS,43333,Captain Morgan Spiced Rum Pet,48,200,2.75,4.13,48,198.24,9.6,2.53,2019
INV-19587800034,2019-05-24,2656,Hy-Vee Food Store / Corning,300  10th St,Corning,51632,POINT (-94.731809 40.991861),22,Clayton,1062400,Spiced Rum,260,DIAGEO AMERICAS,43333,Captain Morgan Spiced Rum Pet,48,200,2.75,4.13,1,4.13,0.2,0.05,2019
INV-20057500015,2019-06-18,5599,Kwik Stop 4,515 Broadway St,Waterloo,50703,POINT (-92.345106 42.510792),7,BLACK HAWK,1062400,Spiced Rum,260,DIAGEO AMERICAS,43333,Captain Morgan Spiced Rum Pet,48,200,2.75,4.13,8,33.04,1.6,0.42,2019
INV-21727200042,2019-09-05,2627,Hy-Vee Wine & Spirits #1 / MLK,3330 Martin Luther King Jr Pkwy,Des Moines,50310,POINT (-93.65078800000002 41.625924),77,POLK,1062400,Spiced Rum,260,DIAGEO AMERICAS,43333,Captain Morgan Spiced Rum Pet,48,200,2.75,4.13,48,198.24,9.6,2.53,2019
INV-21983300018,2019-09-18,4634,Kwik Shop #565 / Cedar Rapids,"4201, Center Point Rd NE",Cedar Rapids,52402,POINT (-91.665659 42.021931),57,LINN,1062400,Spiced Rum,260,DIAGEO AMERICAS,43333,Captain Morgan Spiced Rum Pet,48,200,2.75,4.13,10,41.3,2.0,0.52,2019
INV-23812600001,2019-12-10,4978,Prime Mart / Waterloo,3535 Marigold Dr,Waterloo,50702,POINT (-92.291335 42.435434),7,BLACK HAWK,1062400,Spiced Rum,260,DIAGEO AMERICAS,43333,Captain Morgan Original Spiced PET,48,200,2.75,4.13,48,198.24,9.6,2.53,2019
INV-22267600006,2019-10-02,4634,Kwik Shop #565 / Cedar Rapids,"4201, Center Point Rd NE",Cedar Rapids,52402,POINT (-91.665659 42.021931),57,LINN,1062400,Spiced Rum,260,DIAGEO AMERICAS,43333,Captain Morgan Original Spiced PET,48,200,2.75,4.13,4,16.52,0.8,0.21,2019
INV-18327500009,2019-03-25,4897,Gasland #102 / Burlington,1703 Mt Pleasant St,Burlington,52601,POINT (-91.121931 40.819885),29,DES MOINES,1062400,Spiced Rum,260,DIAGEO AMERICAS,43333,Captain Morgan Spiced Rum Pet,48,200,2.75,4.13,48,198.24,9.6,2.53,2019
INV-19082900038,2019-05-01,2590,Hy-Vee Food Store #5 / Cedar Rapids,3235 Oakland Road NE,Cedar Rapids,52402,POINT (-91.658105 42.010971),57,LINN,1062400,Spiced Rum,260,DIAGEO AMERICAS,43333,Captain Morgan Spiced Rum Pet,48,200,2.75,4.13,6,24.78,1.2,0.31,2019
INV-21824400014,2019-09-10,3928,Smokin' Joe's #12 Tobacco and Liquor Outlet,465 Hwy 965 Unit G,North Liberty,52317,POINT (-91.60759 41.739524),52,JOHNSON,1062400,Spiced Rum,260,DIAGEO AMERICAS,43333,Captain Morgan Spiced Rum Pet,48,200,2.75,4.13,4,16.52,0.8,0.21,2019
INV-18520200073,2019-04-02,2661,Hy-Vee Food Store / Sheldon,1989 Park St,Sheldon,51201,POINT (-95.831721 43.186038),71,OBRIEN,1062400,Spiced Rum,260,DIAGEO AMERICAS,43333,Captain Morgan Spiced Rum Pet,48,200,2.75,4.13,4,16.52,0.8,0.21,2019
INV-22311500028,2019-10-04,4661,Quik Trip #531 / Grimes,"1900, SE 37th St",Grimes,50111,POINT (-93.773467 41.658525),77,POLK,1062400,Spiced Rum,260,DIAGEO AMERICAS,43333,Captain Morgan Original Spiced PET,48,200,2.75,4.13,7,28.91,1.4,0.36,2019
INV-21834700005,2019-09-11,4397,Quik Trip #514 / Ankeny,802 E 1st St,Ankeny,50021,POINT (-93.586368 41.731862),77,POLK,1062400,Spiced Rum,260,DIAGEO AMERICAS,43333,Captain Morgan Spiced Rum Pet,48,200,2.75,4.13,6,24.78,1.2,0.31,2019
INV-22065400049,2019-09-23,2567,Hy-Vee Drugstore / Davenport,2200 West Kimberly,Davenport,52806,POINT (-90.608201 41.560663),82,SCOTT,1062400,Spiced Rum,260,DIAGEO AMERICAS,43333,Captain Morgan Spiced Rum Pet,48,200,2.75,4.13,6,24.78,1.2,0.31,2019
INV-18802700029,2019-04-16,4910,Prime Mart #3 / Waterloo,1008 Laporte Rd,Waterloo,50702,POINT (-92.322988 42.47658),7,BLACK HAWK,1062400,Spiced Rum,260,DIAGEO AMERICAS,43333,Captain Morgan Spiced Rum Pet,48,200,2.75,4.13,48,198.24,9.6,2.53,2019
INV-19010500045,2019-04-26,2178,Double D Liquor Store,618 Rossville Road,Waukon,52172,POINT (-91.473634 43.262114),3,ALLAMAKEE,1062400,Spiced Rum,260,DIAGEO AMERICAS,43333,Captain Morgan Spiced Rum Pet,48,200,2.75,4.13,48,198.24,9.6,2.53,2019
INV-18888800008,2019-04-22,4594,Quik Trip #554 / SW 63rd DM,901 SW 63rd St,Des Moines,50312,POINT (-93.703165 41.569715),77,POLK,1062400,Spiced Rum,260,DIAGEO AMERICAS,43333,Captain Morgan Spiced Rum Pet,48,200,2.75,4.13,12,49.56,2.4,0.63,2019
INV-22385600010,2019-10-08,5001,The Music Station / Independence,709 First St W,Independence,50644,POINT (-91.901687 42.468633),10,BUCHANAN,1062400,Spiced Rum,260,DIAGEO AMERICAS,43333,Captain Morgan Original Spiced PET,48,200,2.75,4.13,6,24.78,1.2,0.31,2019
INV-22355100001,2019-10-07,5140,A to Z Liquor,114 South  2nd  St,Cherokee,51012,POINT (-95.55132 42.749013),18,CHEROKEE,1062400,Spiced Rum,260,DIAGEO AMERICAS,43333,Captain Morgan Original Spiced PET,48,200,2.75,4.13,48,198.24,9.6,2.53,2019
INV-19747800036,2019-06-03,2619,Hy-Vee Wine and Spirits / WDM,1725  74th St,West Des Moines,50266,POINT (-93.808855 41.598515),77,POLK,1062400,Spiced Rum,260,DIAGEO AMERICAS,43333,Captain Morgan Spiced Rum Pet,48,200,2.75,4.13,3,12.39,0.6,0.15,2019
INV-20138000008,2019-06-21,4537,Casey's General Store #1834 / Leon,401 NW Church St,Leon,50144,POINT (-93.747901 40.742126),27,DECATUR,1062400,Spiced Rum,260,DIAGEO AMERICAS,43333,Captain Morgan Spiced Rum Pet,48,200,2.75,4.13,4,16.52,0.8,0.21,2019
INV-21968100004,2019-09-17,4980,Pronto BP,7305 Laporte Rd,Washburn,50702,POINT (-92.264665 42.409095),7,Black Hawk,1062400,Spiced Rum,260,DIAGEO AMERICAS,43333,Captain Morgan Spiced Rum Pet,48,200,2.75,4.13,48,198.24,9.6,2.53,2019
INV-19671700064,2019-05-29,2605,Hy-Vee Drugstore #5 / Cedar Rapids,2001 Blairs Ferry Road NE,Cedar Rapids,52402,POINT (-91.668909 42.034799),57,LINN,1062400,Spiced Rum,260,DIAGEO AMERICAS,43333,Captain Morgan Spiced Rum Pet,48,200,2.75,4.13,6,24.78,1.2,0.31,2019
INV-18460200001,2019-04-01,4478,U S Gas,3000 SW 9th St,Des Moines,50315,POINT (-93.625682 41.557862),77,POLK,1062400,Spiced Rum,260,DIAGEO AMERICAS,43333,Captain Morgan Spiced Rum Pet,48,200,2.75,4.13,48,198.24,9.6,2.53,2019
INV-19030700007,2019-04-29,5140,A to Z Liquor,114 South  2nd  St,Cherokee,51012,POINT (-95.55132 42.749013),18,CHEROKEE,1062400,Spiced Rum,260,DIAGEO AMERICAS,43333,Captain Morgan Spiced Rum Pet,48,200,2.75,4.13,48,198.24,9.6,2.53,2019
INV-22855200011,2019-10-29,4630,EZ Stop / Davenport,2923 Brady St,Davenport,52803,POINT (-90.570603 41.549887),82,SCOTT,1062400,Spiced Rum,260,DIAGEO AMERICAS,43333,Captain Morgan Original Spiced PET,48,200,2.75,4.13,48,198.24,9.6,2.53,2019
INV-20163000005,2019-06-24,4594,Quik Trip #554 / SW 63rd DM,901 SW 63rd St,Des Moines,50312,POINT (-93.703165 41.569715),77,POLK,1062400,Spiced Rum,260,DIAGEO AMERICAS,43333,Captain Morgan Spiced Rum Pet,48,200,2.75,4.13,4,16.52,0.8,0.21,2019
INV-22795500007,2019-10-25,2506,Hy-Vee #1044 / Burlington,3140 Agency,Burlington,52601,POINT (-91.136655 40.814666),29,DES MOINES,1062400,Spiced Rum,260,DIAGEO AMERICAS,43333,Captain Morgan Original Spiced PET,48,200,2.75,4.13,10,41.3,2.0,0.52,2019
INV-22889700008,2019-10-29,4588,Sam's Mini Mart / Sioux City,923 W 7TH ST,Sioux City,51103,POINT (-96.419074 42.503495),97,WOODBURY,1062400,Spiced Rum,260,DIAGEO AMERICAS,43333,Captain Morgan Original Spiced PET,48,200,2.75,4.13,48,198.24,9.6,2.53,2019
INV-21601400013,2019-08-30,4361,Quik Trip #538 / NW 2nd / DSM,4575 NW 2nd,Des Moines,50313,POINT (-93.619906 41.643664),77,POLK,1062400,Spiced Rum,260,DIAGEO AMERICAS,43333,Captain Morgan Spiced Rum Pet,48,200,2.75,4.13,12,49.56,2.4,0.63,2019
INV-21666500021,2019-09-04,5703,West Side Liquor,919 West 5th Street,Waterloo,50702,POINT (-92.346356 42.488567),7,BLACK HAWK,1062400,Spiced Rum,260,DIAGEO AMERICAS,43333,Captain Morgan Spiced Rum Pet,48,200,2.75,4.13,48,198.24,9.6,2.53,2019
INV-18500100126,2019-04-02,2545,Hy-Vee Drugstore / Iowa City,310 N 1st St,Iowa City,52245,POINT (-91.528105 42.207428),52,JOHNSON,1062400,Spiced Rum,260,DIAGEO AMERICAS,43333,Captain Morgan Spiced Rum Pet,48,200,2.75,4.13,6,24.78,1.2,0.31,2019
INV-19062600037,2019-04-30,4888,Circle S Bluff Stop,302 1st St,Sergeant Bluff,51054,POINT (-96.361378 42.400333),97,WOODBURY,1062400,Spiced Rum,260,DIAGEO AMERICAS,43333,Captain Morgan Spiced Rum Pet,48,200,2.75,4.13,1,4.13,0.2,0.05,2019
INV-18636300007,2019-04-08,5702,Westside Petro,103 1st Street,Kalona,52247,POINT (-91.71449 41.482402),92,WASHINGTON,1062400,Spiced Rum,260,DIAGEO AMERICAS,43333,Captain Morgan Spiced Rum Pet,48,200,2.75,4.13,48,198.24,9.6,2.53,2019
INV-22155600006,2019-09-26,4458,QUIK TRIP #568 / JOHNSTON,5169 Merle Hay Rd,Johnston,50131,POINT (-93.69753300000002 41.654161),77,POLK,1062400,Spiced Rum,260,DIAGEO AMERICAS,43333,Captain Morgan Spiced Rum Pet,48,200,2.75,4.13,12,49.56,2.4,0.63,2019
