invoice_and_item_number,date,store_number,store_name,address,city,zip_code,store_location,county_number,county,category,category_name,vendor_number,vendor_name,item_number,item_description,pack,bottle_volume_ml,state_bottle_cost,state_bottle_retail,bottles_sold,sale_dollars,volume_sold_liters,volume_sold_gallons,Year
INV-09201000124,2017-12-13,2644,Hy-Vee Fort Dodge Wine and Spirits,1511 2nd Ave North,Fort Dodge,50501,POINT (-94.177165 42.508344),94,WEBSTER,1012300,Single Malt Scotch,370,PERNOD RICARD USA,5149,Glenlivet Nadurra First Fill,6,750,47.47,71.21,1,71.21,0.75,0.2,2017
INV-06441900018,2017-08-02,4069,Fareway Stores #648 / Ottumwa,1325 Albia Rd,Ottumwa,52501,POINT (-92.440213 41.00934),90,WAPELLO,1062300,Aged Dark Rum,035,BACARDI USA INC,43109,Bacardi Black,12,750,8.25,12.38,1,12.38,0.75,0.2,2017
INV-06666500109,2017-08-15,2590,Hy-Vee Food Store #5 / Cedar Rapids,3235 Oakland Road NE,Cedar Rapids,52402,POINT (-91.658105 42.010971),57,LINN,1012300,Single Malt Scotch,065,Jim Beam Brands,4947,Glen Garioch Founder's Reserve,6,750,23.61,35.42,1,35.42,0.75,0.2,2017
INV-06636700052,2017-08-14,5054,Cork 'N Bottle / Manchester,900 E Main St,Manchester,52087,POINT (-91.445038 42.484073),28,Delaware,1012300,Single Malt Scotch,240,William Grant & Sons Inc,5014,Glenfiddich 15 Yr Solera Reserva,12,750,32.51,48.77,1,48.0,0.75,0.2,2017
INV-08800400051,2017-11-21,2572,Hy-Vee Food Store / Cedar Falls,6301 University,Cedar Falls,50613,POINT (-92.435236 42.512789),7,BLACK HAWK,1011300,Single Barrel Bourbon Whiskies,065,Jim Beam Brands,19235,Knob Creek Single Barrel Reserve,6,750,27.29,40.94,1,40.94,0.75,0.2,2017
INV-08902800022,2017-11-29,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,50320,POINT (-93.596754 41.554101),77,POLK,1062300,Aged Dark Rum,125,CEDAR RIDGE VINEYARDS LL,46112,Cedar Ridge Dark Rum,6,750,17.5,26.25,1,26.25,0.75,0.2,2017
INV-09191900028,2017-12-13,3818,Round Window Liquor,703 W Pleasant St,Knoxville,50138,POINT (-93.10564100000002 41.320746),63,MARION,1012300,Single Malt Scotch,380,Phillips Beverage,6316,Tomatin Single Malt,6,750,17.8,26.7,1,26.7,0.75,0.2,2017
INV-09342700009,2017-12-20,4275,Fareway Stores #980 / Knoxville,1308 S Lincoln St,Knoxville,50138,POINT (-93.109473 41.308103),63,MARION,1011300,Single Barrel Bourbon Whiskies,306,MISSISSIPPI RIVER DISTIL,27677,Cody Road Single Barrel,6,750,25.0,37.5,1,37.5,0.75,0.2,2017
INV-09481600035,2017-12-27,3514,Karen's Spirits and Wine,328  2nd Ave S,Fort Dodge,50501,POINT (-94.192501 42.502311),94,WEBSTER,1011300,Single Barrel Bourbon Whiskies,306,MISSISSIPPI RIVER DISTIL,27677,Cody Road Single Barrel,6,750,25.0,37.5,1,37.5,0.75,0.2,2017
INV-06653100009,2017-08-14,5357,Gameday Liquor/ Orange City,632 8th St. SE,Orange City,51041,POINT (-96.051138 42.99748400000001),84,SIOUX,1011300,Single Barrel Bourbon Whiskies,421,SAZERAC COMPANY  INC,17766,Eagle Rare,6,750,17.16,25.74,1,25.74,0.75,0.2,2017
INV-02733200006,2017-01-17,2653,Hy-Vee Wine and Spirits / Washington,1004 W Madison St,Washington,52353,POINT (-91.704567 41.296576),92,WASHINGTON,1011500,Bottled in Bond Bourbon,259,Heaven Hill Brands,927879,HA Parkers Heritage 24YR Bottled in Bond DISCO,3,750,132.42,198.63,1,198.63,0.75,0.2,2017
INV-06301600002,2017-07-26,4509,A J'S LIQUOR II,2515 Chamberlain,Ames,50010,POINT (-93.650838 42.021461),85,STORY,1011600,Straight Rye Whiskies,125,CEDAR RIDGE VINEYARDS LL,27014,Cedar Ridge Malted Rye,6,750,19.67,29.51,1,29.51,0.75,0.2,2017
INV-02790600001,2017-01-18,3942,Twin Town Liquor,104 Highway 30 West,Toledo,52342,POINT (-92.579446 41.985985),86,TAMA,1901200,Special Order Items,421,SAZERAC COMPANY  INC,903760,HA Weller 12YR,12,750,12.0,18.0,1,15.59,0.75,0.2,2017
INV-09336800001,2017-12-19,2572,Hy-Vee Food Store / Cedar Falls,6301 University,Cedar Falls,50613,POINT (-92.435236 42.512789),7,BLACK HAWK,1012300,Single Malt Scotch,370,PERNOD RICARD USA,4084,Aberlour 12 Year Single Malt Scotch,6,750,27.48,41.22,1,41.22,0.75,0.2,2017
INV-09486200018,2017-12-27,3990,Cork and Bottle / Oskaloosa,309 A Ave West,Oskaloosa,52577,POINT (-92.648153 41.296228),62,MAHASKA,1011600,Straight Rye Whiskies,306,MISSISSIPPI RIVER DISTIL,27027,Cody Road Rye,6,750,19.17,28.76,1,28.76,0.75,0.2,2017
INV-05879800063,2017-07-04,2588,Hy-Vee Food and Drug #6 / Cedar Rapids,4035 Mt Vernon Rd SE,Cedar Rapids,52403,POINT (-91.60978 41.976835),57,LINN,1012300,Single Malt Scotch,240,William Grant & Sons Inc,4356,Balvenie 12yr Doublewood Single Malt Scotch,12,750,31.42,47.13,1,51.89,0.75,0.2,2017
INV-02880700020,2017-01-24,2465,Sid's Beverage Shop,2727 Dodge St,Dubuque,52003,POINT (-90.705328 42.491862),31,DUBUQUE,1012300,Single Malt Scotch,420,MOET HENNESSY USA,4111,Ardbeg Uigeadail,6,750,39.97,59.96,1,59.96,0.75,0.2,2017
INV-06314300124,2017-07-26,3869,Bootleggin' Barzini's Fin,412  1st Ave,Coralville,52241,POINT (-91.565517 41.672672),52,JOHNSON,1011300,Single Barrel Bourbon Whiskies,461,Skyy Spirits Inc,22178,Russell's Reserve Single Barrel Bourbon,6,750,31.0,46.5,1,46.5,0.75,0.2,2017
INV-09379500059,2017-12-21,2515,Hy-Vee Food Store #1 / Mason City,2400 4th St SW,Mason City,50401,POINT (-93.23551 43.149557),17,CERRO GORD,1011700,Corn Whiskies,240,William Grant & Sons Inc,18661,Hudson Baby Bourbon,6,750,25.06,37.59,1,41.25,0.75,0.2,2017
INV-06737300088,2017-08-17,2561,Hy-Vee Food Store / Fleur / DSM,4605 Fleur Drive,Des Moines,50321,POINT (-93.64494300000001 41.542748),77,POLK,1062100,Gold Rum,389,REMY COINTREAU USA INC,42666,Mt. Gay Eclipse Rum,12,750,9.48,14.22,1,14.22,0.75,0.2,2017
INV-02652100014,2017-01-11,4582,Pronto / Spirit Lake,"2402, 17th St",Spirit Lake,51360,POINT (-95.126585 43.42282),30,DICKINSON,1081100,Coffee Liqueurs,421,SAZERAC COMPANY  INC,67586,Kapali Coffee Liqueur,12,750,5.05,7.58,1,8.58,0.75,0.2,2017
INV-09003400001,2017-12-04,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,50320,POINT (-93.596754 41.554101),77,POLK,1012300,Single Malt Scotch,420,MOET HENNESSY USA,4096,Ardbeg 10 Yr Islay Single Malt Scotch,6,750,26.49,39.74,1,39.74,0.75,0.2,2017
INV-02664500081,2017-01-11,2594,Hy-Vee Food Store / Sioux City,4500 Sergeant Road,Sioux City,51106,POINT (-96.346969 42.447396),97,WOODBURY,1012300,Single Malt Scotch,420,MOET HENNESSY USA,5133,Glenmorangie 10 Yr Single Malt Scotch,6,750,23.49,35.24,1,34.49,0.75,0.2,2017
INV-05915700031,2017-07-05,2614,Hy-Vee #3 Food and Drugstore,1823 E Kimberly Rd,Davenport,52807,POINT (-90.548919 41.55678100000001),82,SCOTT,1012300,Single Malt Scotch,266,Edrington Group USA LLC,5492,Macallan Fine Oak 10 Year,12,750,27.48,41.22,1,41.22,0.75,0.2,2017
INV-02535500028,2017-01-04,2614,Hy-Vee #3 Food and Drugstore,1823 E Kimberly Rd,Davenport,52807,POINT (-90.548919 41.55678100000001),82,SCOTT,1022300,Mezcal,055,SAZERAC NORTH AMERICA,89566,Monte Alban Mezcal,12,750,13.26,19.89,1,19.89,0.75,0.2,2017
INV-06044300054,2017-07-12,2508,Hy-Vee Food Store #1 / Cedar Rapids,"1843 Johnson Avenue, N.W.",Cedar Rapids,52405,POINT (-91.697941 41.97447),57,LINN,1011300,Single Barrel Bourbon Whiskies,421,SAZERAC COMPANY  INC,17766,Eagle Rare,6,750,17.16,25.74,1,25.74,0.75,0.2,2017
INV-09019300029,2017-12-05,2624,Hy-Vee #2 / Dubuque,2395 NW Arterial Rd,Dubuque,52002,POINT (-90.741064 42.516633),31,DUBUQUE,1012300,Single Malt Scotch,240,William Grant & Sons Inc,5157,Glenfiddich 18YR,6,750,49.98,74.97,1,74.97,0.75,0.2,2017
INV-09260900092,2017-12-15,3819,Quillins Decorah,915 Short St,Decorah,52101,POINT (-91.79777100000001 43.291023),96,WINNESHIEK,1011300,Single Barrel Bourbon Whiskies,184,FOUR ROSES DISTILLERY,18350,Four Roses Single Barrel,6,750,20.17,30.26,1,30.26,0.75,0.2,2017
INV-09060400003,2017-12-06,2623,Hy-Vee Food Store #4 / Sioux City,2827 Hamilton Blvd,Sioux City,51104,POINT (-96.417783 42.519886),97,WOODBURY,1012300,Single Malt Scotch,420,MOET HENNESSY USA,990381,HA Ardbeg ''Twenty Something'' 23YR DISCO,6,750,274.99,412.49,1,412.49,0.75,0.2,2017
INV-06038700013,2017-07-12,3990,Cork and Bottle / Oskaloosa,309 A Ave West,Oskaloosa,52577,POINT (-92.648153 41.296228),62,MAHASKA,1011600,Straight Rye Whiskies,065,Jim Beam Brands,27048,Knob Creek Rye,6,750,19.94,29.91,1,29.91,0.75,0.2,2017
INV-02727700001,2017-01-16,4829,Central City 2,1501 Michigan Ave,Des Moines,50314,POINT (-93.613739 41.60572),77,POLK,1901200,Special Order Items,259,Heaven Hill Brands,902500,HA Elijah Craig 18YR Single Barrel,3,750,79.99,119.99,1,119.99,0.75,0.2,2017
INV-02837700001,2017-01-23,2651,Hy-Vee / Waverly,1311 4 Street SW,Waverly,50677,POINT (-92.475403 42.712263),9,BREMER,1062300,Aged Dark Rum,125,CEDAR RIDGE VINEYARDS LL,46112,Cedar Ridge Dark Rum,6,750,17.5,26.25,1,26.25,0.75,0.2,2017
INV-06319200170,2017-07-27,4988,Happy's Wine & Spirits,5925 University Ave,Cedar Falls,50613,POINT (-92.429331 42.512766),7,BLACK HAWK,1012300,Single Malt Scotch,380,Phillips Beverage,6316,Tomatin Single Malt,6,750,17.8,26.7,1,26.7,0.75,0.2,2017
INV-09464100006,2017-12-26,2564,Hy-Vee Food Store #4 / Waterloo,4000 University,Waterloo,50701,POINT (-92.403843 42.505197),7,BLACK HAWK,1012300,Single Malt Scotch,370,PERNOD RICARD USA,5061,Glenlivet 15YR French Oak,6,750,34.98,52.47,1,52.47,0.75,0.2,2017
INV-05784200001,2017-06-28,2536,HY-VEE / PLEASANT HILL,4815 Maple Drive,Pleasant Hill,50317,POINT (-93.519187 41.598109),77,Polk,1901200,Special Order Items,421,SAZERAC COMPANY  INC,903760,HA Weller 12YR,12,750,12.0,18.0,1,15.59,0.75,0.2,2017
INV-05946000022,2017-07-06,5411,Bluejay Market,2810 Wills Ave,Perry,50220,POINT (-94.081127 41.838488),25,DALLAS,1081100,Coffee Liqueurs,410,Patron Spirits Company,67595,Patron Xo Cafe,6,750,14.0,21.0,1,21.0,0.75,0.2,2017
INV-08822200005,2017-11-22,3869,Bootleggin' Barzini's Fin,412  1st Ave,Coralville,52241,POINT (-91.565517 41.672672),52,JOHNSON,1012300,Single Malt Scotch,035,BACARDI USA INC,4000,Aberfeldy 12YR,6,750,24.0,36.0,1,36.0,0.75,0.2,2017
INV-06039400119,2017-07-12,3869,Bootleggin' Barzini's Fin,412  1st Ave,Coralville,52241,POINT (-91.565517 41.672672),52,JOHNSON,1012300,Single Malt Scotch,322,Prestige Wine & Spirits Group,4949,Glen Moray Elgin Classic Scotch Whiskey,6,750,13.84,20.76,1,22.5,0.75,0.2,2017
INV-02764300006,2017-01-18,2619,Hy-Vee Wine and Spirits / WDM,1725  74th St,West Des Moines,50266,POINT (-93.808855 41.598515),77,POLK,1011500,Bottled in Bond Bourbon,259,Heaven Hill Brands,927879,HA Parkers Heritage 24YR Bottled in Bond DISCO,3,750,132.42,198.63,1,198.63,0.75,0.2,2017
INV-02785200001,2017-01-18,2603,Hy-Vee Wine and Spirits / Bettendorf,2890 Devils Glen Road,Bettendorf,52722,POINT (-90.483701 41.552338),82,SCOTT,1901200,Special Order Items,259,Heaven Hill Brands,902500,HA Elijah Craig 18YR Single Barrel,3,750,79.99,119.99,1,119.99,0.75,0.2,2017
INV-03001900002,2017-01-31,2545,Hy-Vee Drugstore / Iowa City,310 N 1st St,Iowa City,52245,POINT (-91.528105 42.207428),52,JOHNSON,1012300,Single Malt Scotch,260,DIAGEO AMERICAS,4846,Dalwhinnie 15 Yr Single Malt Scotch,12,750,34.49,51.74,1,51.74,0.75,0.2,2017
INV-06336500157,2017-07-27,2521,Hy-Vee Food and Drug / Grand / WDM,1990 Grand Avenue,West Des Moines,50265,POINT (-93.73162 41.571127),77,POLK,1022300,Mezcal,055,SAZERAC NORTH AMERICA,89566,Monte Alban Mezcal,12,750,13.26,19.89,1,19.89,0.75,0.2,2017
INV-09336800002,2017-12-19,2572,Hy-Vee Food Store / Cedar Falls,6301 University,Cedar Falls,50613,POINT (-92.435236 42.512789),7,BLACK HAWK,1012300,Single Malt Scotch,240,William Grant & Sons Inc,4356,Balvenie 12yr Doublewood Single Malt Scotch,12,750,31.42,47.13,1,51.89,0.75,0.2,2017
INV-09474200021,2017-12-27,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,50320,POINT (-93.596754 41.554101),77,POLK,1012300,Single Malt Scotch,240,William Grant & Sons Inc,4367,Balvenie Caribbean Cask 14yr,6,750,39.96,59.94,1,59.94,0.75,0.2,2017
INV-03023800124,2017-02-01,2565,Hy-Vee Food Store / Spencer,819 N Grand Ave,Spencer,51301,POINT (-95.14506 43.145897),21,CLAY,1012300,Single Malt Scotch,065,Jim Beam Brands,4636,Bowmore 12 Yr Single Malt Scotch,6,750,27.29,40.94,1,40.94,0.75,0.2,2017
INV-06783000002,2017-08-21,3952,Lot-A-Spirits,3780 State St,Bettendorf,52722,POINT (-90.48065 41.529655),82,SCOTT,1012300,Single Malt Scotch,065,Jim Beam Brands,4636,Bowmore 12 Yr Single Malt Scotch,6,750,27.29,40.94,1,40.94,0.75,0.2,2017
INV-03447800107,2017-02-23,2521,Hy-Vee Food and Drug / Grand / WDM,1990 Grand Avenue,West Des Moines,50265,POINT (-93.73162 41.571127),77,POLK,1011300,Single Barrel Bourbon Whiskies,259,Heaven Hill Brands,18120,Evan Williams Vintage,6,750,15.47,23.21,1,23.21,0.75,0.2,2017
INV-03900600083,2017-03-21,2624,Hy-Vee #2 / Dubuque,2395 NW Arterial Rd,Dubuque,52002,POINT (-90.741064 42.516633),31,DUBUQUE,1012300,Single Malt Scotch,260,DIAGEO AMERICAS,5696,Oban Single Malt Scotch,12,750,41.0,61.5,1,61.5,0.75,0.2,2017
INV-07311400068,2017-09-18,2573,Hy-Vee Food Store / Muscatine,2400 2nd Ave,Muscatine,52761,POINT (-91.035138 41.451349),70,MUSCATINE,1011600,Straight Rye Whiskies,260,DIAGEO AMERICAS,27037,George Dickel Rye,12,750,13.5,20.25,1,20.25,0.75,0.2,2017
INV-09090600185,2017-12-07,2648,Hy-Vee #4 / Wdm,555 S 51st St,West Des Moines,50265,POINT (-93.773557 41.561197),77,POLK,1012300,Single Malt Scotch,240,William Grant & Sons Inc,5157,Glenfiddich 18YR,6,750,49.98,74.97,1,74.97,0.75,0.2,2017
INV-02813800006,2017-01-19,3678,"Smoke Shop, The",1918 SE 14th St,Des Moines,50320,POINT (-93.597011 41.570844),77,POLK,1011500,Bottled in Bond Bourbon,259,Heaven Hill Brands,927879,HA Parkers Heritage 24YR Bottled in Bond DISCO,3,750,132.42,198.63,1,198.63,0.75,0.2,2017
INV-02813800001,2017-01-19,3678,"Smoke Shop, The",1918 SE 14th St,Des Moines,50320,POINT (-93.597011 41.570844),77,POLK,1901200,Special Order Items,259,Heaven Hill Brands,902500,HA Elijah Craig 18YR Single Barrel,3,750,79.99,119.99,1,119.99,0.75,0.2,2017
INV-06362300046,2017-07-31,2651,Hy-Vee / Waverly,1311 4 Street SW,Waverly,50677,POINT (-92.475403 42.712263),9,BREMER,1012300,Single Malt Scotch,370,PERNOD RICARD USA,4084,Aberlour 12 Year Single Malt Scotch,6,750,27.48,41.22,1,41.22,0.75,0.2,2017
INV-06493200026,2017-08-07,2651,Hy-Vee / Waverly,1311 4 Street SW,Waverly,50677,POINT (-92.475403 42.712263),9,BREMER,1012300,Single Malt Scotch,420,MOET HENNESSY USA,5133,Glenmorangie 10 Yr Single Malt Scotch,6,750,23.49,35.24,1,35.24,0.75,0.2,2017
INV-09507700041,2017-12-28,5116,New Star Mart  /  Newton,"702, 1st Ave E",Newton,50702,POINT (-93.04551500000001 41.69943),94,Webster,1081500,Triple Sec,434,LUXCO INC,86250,Juarez Triple Sec,12,750,2.67,4.01,1,4.01,0.75,0.2,2017
INV-06720900123,2017-08-17,4988,Happy's Wine & Spirits,5925 University Ave,Cedar Falls,50613,POINT (-92.429331 42.512766),7,BLACK HAWK,1012300,Single Malt Scotch,260,DIAGEO AMERICAS,6206,Talisker 10YR,12,750,35.5,53.25,1,53.25,0.75,0.2,2017
INV-06903800056,2017-08-28,4559,Osage Payless Foods,633 CHASE ST,Osage,50461,POINT (-92.811539 43.285134),66,MITCHELL,1011300,Single Barrel Bourbon Whiskies,259,Heaven Hill Brands,18120,Evan Williams Vintage,6,750,15.47,23.21,1,23.21,0.75,0.2,2017
INV-03015000006,2017-01-31,2572,Hy-Vee Food Store / Cedar Falls,6301 University,Cedar Falls,50613,POINT (-92.435236 42.512789),7,BLACK HAWK,1012300,Single Malt Scotch,266,Edrington Group USA LLC,5492,Macallan Fine Oak 10 Year,12,750,27.48,41.22,1,45.11,0.75,0.2,2017
INV-06952600008,2017-08-29,2666,Hy-Vee #2 / Ankeny,2510 SW State St,Ankeny,50023,POINT (-93.621824 41.705188),77,Polk,1012300,Single Malt Scotch,240,William Grant & Sons Inc,5157,Glenfiddich 18YR,6,750,49.98,74.97,1,74.97,0.75,0.2,2017
INV-07339900013,2017-09-19,2571,Hy-Vee Food Store #2 / Waterloo,2181 Logan Ave,Waterloo,50703,POINT (-92.337583 42.530476),7,BLACK HAWK,1011300,Single Barrel Bourbon Whiskies,259,Heaven Hill Brands,18120,Evan Williams Vintage,6,750,15.47,23.21,1,23.21,0.75,0.2,2017
INV-05867900016,2017-07-03,4067,Freeman Foods,268 8th Ave,Wellman,52356,POINT (-91.837922 41.465008),90,Wapello,1012300,Single Malt Scotch,065,Jim Beam Brands,5596,Mcclelland Highland,12,750,15.74,23.61,1,23.61,0.75,0.2,2017
INV-09501600008,2017-12-28,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,50320,POINT (-93.596754 41.554101),77,POLK,1011600,Straight Rye Whiskies,115,CONSTELLATION BRANDS INC,27040,High West Double Rye,6,750,21.0,31.5,1,31.5,0.75,0.2,2017
INV-02871600094,2017-01-24,2527,Hy-Vee Food Store #5 / Des Moines,1107 SE Army Post Rd,Des Moines,50315,POINT (-93.602372 41.526289),77,POLK,1012300,Single Malt Scotch,370,PERNOD RICARD USA,5061,Glenlivet 15YR French Oak,6,750,34.98,52.47,1,48.72,0.75,0.2,2017
INV-06493200025,2017-08-07,2651,Hy-Vee / Waverly,1311 4 Street SW,Waverly,50677,POINT (-92.475403 42.712263),9,BREMER,1012300,Single Malt Scotch,370,PERNOD RICARD USA,5061,Glenlivet 15YR French Oak,6,750,34.98,52.47,1,52.47,0.75,0.2,2017
INV-08828900041,2017-11-27,2521,Hy-Vee Food and Drug / Grand / WDM,1990 Grand Avenue,West Des Moines,50265,POINT (-93.73162 41.571127),77,POLK,1062100,Gold Rum,389,REMY COINTREAU USA INC,42666,Mt. Gay Eclipse Rum,12,750,9.48,14.22,1,14.97,0.75,0.2,2017
INV-08928100104,2017-11-30,2515,Hy-Vee Food Store #1 / Mason City,2400 4th St SW,Mason City,50401,POINT (-93.23551 43.149557),17,CERRO GORD,1081100,Coffee Liqueurs,410,Patron Spirits Company,67595,Patron Xo Cafe,6,750,14.0,21.0,1,21.0,0.75,0.2,2017
INV-02727700003,2017-01-16,4829,Central City 2,1501 Michigan Ave,Des Moines,50314,POINT (-93.613739 41.60572),77,POLK,1901200,Special Order Items,421,SAZERAC COMPANY  INC,903760,HA Weller 12YR,12,750,12.0,18.0,1,15.59,0.75,0.2,2017
INV-09497800009,2017-12-27,4557,Hometown Foods / Traer,420 Second St,Traer,50675,POINT (-92.468086 42.193386),86,TAMA,1011600,Straight Rye Whiskies,125,CEDAR RIDGE VINEYARDS LL,27014,Cedar Ridge Malted Rye,6,750,19.67,29.51,1,29.51,0.75,0.2,2017
INV-09498500090,2017-12-27,3869,Bootleggin' Barzini's Fin,412  1st Ave,Coralville,52241,POINT (-91.565517 41.672672),52,JOHNSON,1081100,Coffee Liqueurs,259,Heaven Hill Brands,67426,Copa De Oro Mexican Coffee,12,750,5.87,8.81,1,8.81,0.75,0.2,2017
INV-03119400036,2017-02-06,4277,Cork It!,769 Prospect St SW,Le Mars,51031,POINT (-96.178219 42.776296),75,PLYMOUTH,1011300,Single Barrel Bourbon Whiskies,421,SAZERAC COMPANY  INC,17766,Eagle Rare,6,750,17.16,25.74,1,25.74,0.75,0.2,2017
INV-03876600010,2017-03-20,3952,Lot-A-Spirits,3780 State St,Bettendorf,52722,POINT (-90.48065 41.529655),82,SCOTT,1011300,Single Barrel Bourbon Whiskies,421,SAZERAC COMPANY  INC,17766,Eagle Rare,6,750,17.16,25.74,1,25.74,0.75,0.2,2017
INV-07390300015,2017-09-21,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,50320,POINT (-93.596754 41.554101),77,POLK,1012300,Single Malt Scotch,370,PERNOD RICARD USA,5061,Glenlivet 15YR French Oak,6,750,34.98,52.47,1,52.47,0.75,0.2,2017
INV-07420500107,2017-09-25,5471,World Liquor & Tobacco + Vapors,1030 8th St,Boone,50036,POINT (-93.876918 42.063831),8,BOONE,1012300,Single Malt Scotch,260,DIAGEO AMERICAS,6206,Talisker 10YR,12,750,35.5,53.25,1,53.25,0.75,0.2,2017
INV-08845400001,2017-11-27,2573,Hy-Vee Food Store / Muscatine,2400 2nd Ave,Muscatine,52761,POINT (-91.035138 41.451349),70,MUSCATINE,1012300,Single Malt Scotch,240,William Grant & Sons Inc,4356,Balvenie 12yr Doublewood Single Malt Scotch,12,750,31.42,47.13,1,51.89,0.75,0.2,2017
INV-08832800001,2017-11-27,2569,Hy-Vee Food Store #2 / Cedar Rapids,279 Collins Road NE,Cedar Rapids,52402,POINT (-91.630677 42.027805),57,LINN,1012300,Single Malt Scotch,370,PERNOD RICARD USA,5040,Glenlivet 18YR,6,750,59.97,89.96,1,89.96,0.75,0.2,2017
INV-09067100005,2017-12-06,4070,Grieder Beverage Depot,708  13th St,Belle Plaine,52208,POINT (-92.278 41.897054),6,BENTON,1012300,Single Malt Scotch,420,MOET HENNESSY USA,5133,Glenmorangie 10 Yr Single Malt Scotch,6,750,23.49,35.24,1,35.24,0.75,0.2,2017
INV-06321700141,2017-07-27,5425,Spirits Liquor,109 E 1st St. # B,Grimes,50111,POINT (-93.793812 41.68840000000001),77,POLK,1011300,Single Barrel Bourbon Whiskies,421,SAZERAC COMPANY  INC,17766,Eagle Rare,6,750,17.16,25.74,1,25.74,0.75,0.2,2017
INV-06430600016,2017-08-02,2233,Forbes Liquor Locker / remi,2508 Enterprise Ave,Spirit Lake,51360,POINT (-95.126786 43.416433),30,DICKINSON,1012300,Single Malt Scotch,370,PERNOD RICARD USA,4084,Aberlour 12 Year Single Malt Scotch,6,750,27.48,41.22,1,41.22,0.75,0.2,2017
INV-05915700022,2017-07-05,2614,Hy-Vee #3 Food and Drugstore,1823 E Kimberly Rd,Davenport,52807,POINT (-90.548919 41.55678100000001),82,SCOTT,1012300,Single Malt Scotch,370,PERNOD RICARD USA,5153,Glenlivet Founders Reserve,12,750,19.98,29.97,1,29.97,0.75,0.2,2017
INV-08910400226,2017-11-29,2623,Hy-Vee Food Store #4 / Sioux City,2827 Hamilton Blvd,Sioux City,51104,POINT (-96.417783 42.519886),97,WOODBURY,1062100,Gold Rum,035,BACARDI USA INC,43174,Bacardi Gran Reserva Maestro,12,750,12.5,18.75,1,18.75,0.75,0.2,2017
INV-09394800042,2017-12-21,2521,Hy-Vee Food and Drug / Grand / WDM,1990 Grand Avenue,West Des Moines,50265,POINT (-93.73162 41.571127),77,POLK,1062300,Aged Dark Rum,065,Jim Beam Brands,44426,Cruzan 151,12,750,14.0,21.0,1,18.09,0.75,0.2,2017
INV-03640500060,2017-03-07,2588,Hy-Vee Food and Drug #6 / Cedar Rapids,4035 Mt Vernon Rd SE,Cedar Rapids,52403,POINT (-91.60978 41.976835),57,LINN,1012300,Single Malt Scotch,065,Jim Beam Brands,4636,Bowmore 12 Yr Single Malt Scotch,6,750,27.29,40.94,1,40.94,0.75,0.2,2017
INV-03799600024,2017-03-15,4509,A J'S LIQUOR II,2515 Chamberlain,Ames,50010,POINT (-93.650838 42.021461),85,STORY,1011600,Straight Rye Whiskies,065,Jim Beam Brands,27066,Old Overholt Rye,12,750,11.54,17.31,1,17.31,0.75,0.2,2017
INV-02541500002,2017-01-04,5027,Hard Rock Hotel & Casino Sioux City,111 3rd St,Sioux City,51101,POINT (-96.40942000000001 42.493049),97,WOODBURY,1012300,Single Malt Scotch,370,PERNOD RICARD USA,5040,Glenlivet 18YR,6,750,59.97,89.96,1,82.38,0.75,0.2,2017
INV-06207000111,2017-07-20,2561,Hy-Vee Food Store / Fleur / DSM,4605 Fleur Drive,Des Moines,50321,POINT (-93.64494300000001 41.542748),77,POLK,1062300,Aged Dark Rum,260,DIAGEO AMERICAS,42777,Ron Zacapa 23 Year,6,750,22.0,33.0,1,33.0,0.75,0.2,2017
INV-09369500010,2017-12-20,5105,Three Brothers Liquors,585 HIGHWAY 965,North Liberty,52317,POINT (-91.60761 41.738129),52,JOHNSON,1012300,Single Malt Scotch,240,William Grant & Sons Inc,4356,Balvenie 12yr Doublewood Single Malt Scotch,12,750,31.42,47.13,1,51.89,0.75,0.2,2017
INV-03362000023,2017-02-20,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,50320,POINT (-93.596754 41.554101),77,POLK,1011600,Straight Rye Whiskies,115,CONSTELLATION BRANDS INC,27040,High West Double Rye,6,750,21.0,31.5,1,31.5,0.75,0.2,2017
INV-07041200001,2017-09-01,3987,Wine and Spirits Shoppe Of,111 S Phillips St,Algona,50511,POINT (-94.226874 43.068382),55,KOSSUTH,1011600,Straight Rye Whiskies,434,LUXCO INC,927171,Minor Case Straight Rye,6,750,25.0,37.5,1,37.5,0.75,0.2,2017
INV-03141400072,2017-02-07,2572,Hy-Vee Food Store / Cedar Falls,6301 University,Cedar Falls,50613,POINT (-92.435236 42.512789),7,BLACK HAWK,1011600,Straight Rye Whiskies,244,Dilawri Barrels LLC,27007,Filibuster Dual Cask Rye Whiskey,6,750,23.0,34.5,1,34.5,0.75,0.2,2017
INV-03297800136,2017-02-15,3869,Bootleggin' Barzini's Fin,412  1st Ave,Coralville,52241,POINT (-91.565517 41.672672),52,JOHNSON,1091300,Neutral Grain Spirits Flavored,346,OLE SMOKY DISTILLERY LLC,86749,Ole Smoky Cherry Moonshine,6,750,11.0,16.5,1,16.5,0.75,0.2,2017
