invoice_and_item_number,date,store_number,store_name,address,city,zip_code,store_location,county_number,county,category,category_name,vendor_number,vendor_name,item_number,item_description,pack,bottle_volume_ml,state_bottle_cost,state_bottle_retail,bottles_sold,sale_dollars,volume_sold_liters,volume_sold_gallons,Year
S09182100048,2012-11-28,4619,Smokin' Joe's #3 Tobacco and Liquor,1737 AVE H,FORT MADISON,52627,POINT (-91.32982400000002 40.63021),56,Lee,1081305,APPLE SCHNAPPS,65,Jim Beam Brands,82605,Dekuyper Sour Apple Pucker Traveler,12,750,6.3,9.45,1,9.45,0.75,0.2,2012
S06008300275,2012-06-12,2506,Hy-Vee #1044 / Burlington,3140 AGENCY,BURLINGTON,52601,POINT (-91.136655 40.814666),29,Des Moines,1012210,SINGLE MALT SCOTCH,370,Pernod Ricard USA/Austin Nichols,5086,Glenlivet 16yr Nadurra,6,750,31.4,47.1,1,47.1,0.75,0.2,2012
S07530600117,2012-09-04,2603,Hy-Vee Wine and Spirits / Bettendorf,2890 DEVILS GLEN ROAD,BETTENDORF,52722,POINT (-90.483701 41.552338),82,Scott,1701100,DECANTERS & SPECIALTY PACKAGES,370,Pernod Ricard USA/Austin Nichols,67546,Kahlua Hazelnut,12,750,12.0,17.99,1,17.99,0.75,0.2,2012
S08646200018,2012-10-30,3841,Hartig Drug Company #2 / Locust,157 LOCUST ST,DUBUQUE,52001,POINT (-90.665439 42.495308),31,Dubuque,1012210,SINGLE MALT SCOTCH,65,Jim Beam Brands,5596,Mcclelland Highland,12,750,13.01,19.51,1,19.51,0.75,0.2,2012
S08711900087,2012-11-01,2508,Hy-Vee Food Store #1 / Cedar Rapids,"1843 JOHNSON AVENUE, N.W.",CEDAR RAPIDS,52405,POINT (-91.697941 41.97447),57,Linn,1011400,BOTTLED IN BOND BOURBON,85,Brown-Forman Corporation,26906,Jack Daniels Single Barrel Why.,6,750,25.07,37.61,1,37.61,0.75,0.2,2012
S04068900065,2012-02-14,4604,Pit Stop Liquors / Newton,"1324, 1st AVE E",NEWTON,50208,POINT (-93.035654 41.699173),50,Jasper,1012210,SINGLE MALT SCOTCH,305,MHW Ltd,5246,Highland Park 12yr Single Malt Scotch,6,750,23.67,35.5,1,35.5,0.75,0.2,2012
S09146600091,2012-11-26,4219,Lake Liquors Wine and Spirits,910 N 8TH ST W,CLEAR LAKE,50428,POINT (-93.396651 43.142775),17,Cerro Gordo,1081220,DARK CREME DE CACAO,434,Luxco-St Louis,78456,Paramount Creme De Cacao/dark,12,750,4.65,6.97,1,6.97,0.75,0.2,2012
S06397000069,2012-07-05,2190,"Central City Liquor, Inc.",1460 2ND AVE,DES MOINES,50314,POINT (-93.619787 41.60566),77,Polk,1701100,DECANTERS & SPECIALTY PACKAGES,370,Pernod Ricard USA/Austin Nichols,67546,Kahlua Hazelnut,12,750,11.61,17.42,1,17.42,0.75,0.2,2012
S07666000032,2012-09-11,3994,Great Spirits Wine & Liquor Co.,72 NORTH HWY 71,ARNOLDS PARK,51331,POINT (-95.127395 43.368989000000006),30,Dickinson,1012210,SINGLE MALT SCOTCH,370,Pernod Ricard USA/Austin Nichols,5040,Glenlivet 18yr,6,750,42.5,63.74,1,63.74,0.75,0.2,2012
S04767200132,2012-03-27,2603,Hy-Vee Wine and Spirits / Bettendorf,2890 DEVILS GLEN ROAD,BETTENDORF,52722,POINT (-90.483701 41.552338),82,Scott,1012210,SINGLE MALT SCOTCH,420,"Moet Hennessy USA, Inc.",4096,Ardbeg 10 Yr Islay Single Malt Scotch,6,750,24.97,37.45,1,37.45,0.75,0.2,2012
S04039100028,2012-02-13,2190,"Central City Liquor, Inc.",1460 2ND AVE,DES MOINES,50314,POINT (-93.619787 41.60566),77,Polk,1051120,CHERRY BRANDIES,434,Luxco-St Louis,55504,Paramount Cherry Brandy,24,375,0.0,0.0,2,0.0,0.75,0.2,2012
S05536300092,2012-05-15,3728,Brewski's Beverage,726 CREEK TOP,COUNCIL BLUFFS,51503,POINT (-95.854809 41.262316),78,Pottawattamie,1081305,APPLE SCHNAPPS,55,Sazerac North America,84159,99 Apples,12,750,9.5,14.25,1,14.25,0.75,0.2,2012
S05101300059,2012-04-17,3495,Great Pastimes,228 N MAIN ST,MONTICELLO,52310,POINT (-91.183413 42.24013200000001),53,Jones,1081250,WHITE CREME DE MENTHE,434,Luxco-St Louis,79816,Paramount Creme De Menthe/white,12,750,4.44,6.66,1,6.66,0.75,0.2,2012
S08795700051,2012-11-06,2657,Hy-Vee Food Store / Bedford,1604 BENT,BEDFORD,50833,POINT (-94.72557800000001 40.676171),87,Taylor,1051110,BLACKBERRY BRANDIES,65,Jim Beam Brands,54706,Dekuyper Blackberry Brandy,12,750,4.19,6.29,1,6.29,0.75,0.2,2012
S04172400065,2012-02-21,3963,Tobacco Hut #14 / Council Bluffs,1925 W BROADWAY,COUNCIL BLUFFS,51501,POINT (-95.873073 41.261866),78,Pottawattamie,1051120,CHERRY BRANDIES,434,Luxco-St Louis,55504,Paramount Cherry Brandy,24,375,0.0,0.0,2,0.0,0.75,0.2,2012
S07588100055,2012-09-06,2567,Hy-Vee Drugstore / Davenport,2200 WEST KIMBERLY,DAVENPORT,52806,POINT (-90.608201 41.560663),82,Scott,1081330,PEACH SCHNAPPS,434,Luxco-St Louis,82126,Arrow Peach Schnapps,12,750,4.08,6.13,1,6.13,0.75,0.2,2012
S07626600033,2012-09-10,4672,The Pit Stop / River City Liquor,402 S HWY 52,GUTTENBERG,52052,POINT (-91.100471 42.782424000000006),22,Clayton,1081230,WHITE CREME DE CACAO,434,Luxco-St Louis,78616,Arrow Creme de Cacao White,12,750,4.5,6.75,1,6.75,0.75,0.2,2012
S08794700220,2012-11-06,2614,Hy-Vee #3 Food and Drugstore,1823 E KIMBERLY RD,DAVENPORT,52807,POINT (-90.548919 41.55678100000001),82,Scott,1011250,SINGLE BARREL BOURBON WHISKIES,421,"Sazerac Co., Inc.",17766,Eagle Rare,6,750,15.39,23.09,1,23.09,0.75,0.2,2012
S07286800170,2012-08-23,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14TH ST,DES MOINES,50320,POINT (-93.596754 41.554101),77,Polk,1081700,DISTILLED SPIRITS SPECIALTY,259,Heaven Hill Brands,73702,Evan Williams Honey,12,750,7.94,11.91,1,11.91,0.75,0.2,2012
S08618800051,2012-10-29,2604,Hy-Vee Wine and Spirits / Lemars,1201 12TH AVE SW,LEMARS,51031,POINT (-96.18335000000002 42.778257),75,Plymouth,1012210,SINGLE MALT SCOTCH,240,"WILLIAM GRANT AND SONS, INC.",4356,Balvenie 12yr Doublewood Single Malt Scotch,12,750,32.41,48.62,1,48.62,0.75,0.2,2012
S05235100099,2012-04-25,3990,Cork and Bottle / Oskaloosa,309 A AVE WEST,OSKALOOSA,52577,POINT (-92.648153 41.296228),62,Mahaska,1081380,MISCELLANEOUS SCHNAPPS,65,Jim Beam Brands,82626,Dekuyper Cherry Pucker Schnapps,12,750,6.3,9.45,1,9.45,0.75,0.2,2012
S03686900036,2012-01-23,3819,Quillins Decorah,915 SHORT ST,DECORAH,52101,POINT (-91.79777100000001 43.291023),96,Winneshiek,1011500,STRAIGHT RYE WHISKIES,421,"Sazerac Co., Inc.",27100,Sazerac Rye,6,750,15.6,23.39,1,23.39,0.75,0.2,2012
S04988600165,2012-04-10,2603,Hy-Vee Wine and Spirits / Bettendorf,2890 DEVILS GLEN ROAD,BETTENDORF,52722,POINT (-90.483701 41.552338),82,Scott,1012210,SINGLE MALT SCOTCH,420,"Moet Hennessy USA, Inc.",5103,Glenmorangie Lasanta,6,750,25.0,37.5,1,37.5,0.75,0.2,2012
S05802100055,2012-05-30,2523,Hy-Vee Food Store / Centerville,414 N 18TH ST,CENTERVILLE,52544,POINT (-92.86795 40.735639),04,Appanoose,1081315,CINNAMON SCHNAPPS,65,Jim Beam Brands,71446,After Shock Cinnamon Liqueur,12,750,11.54,17.31,1,17.31,0.75,0.2,2012
S08206000119,2012-10-09,2614,Hy-Vee #3 Food and Drugstore,1823 E KIMBERLY RD,DAVENPORT,52807,POINT (-90.548919 41.55678100000001),82,Scott,1081380,MISCELLANEOUS SCHNAPPS,260,Diageo Americas,67296,Yukon Jack Perma Frost Schnapps,12,750,9.0,13.49,1,13.49,0.75,0.2,2012
S07404400008,2012-08-29,4614,Urban Liquor,6401 DOUGLAS AVE ste 1,URBANDALE,50322,POINT (-93.705732 41.629411),77,Polk,1012210,SINGLE MALT SCOTCH,370,Pernod Ricard USA/Austin Nichols,5086,Glenlivet 16yr Nadurra,6,750,32.5,48.74,1,48.74,0.75,0.2,2012
S04381800032,2012-03-05,4183,Fareway Stores #589 / Decorah,103 E MAIN,DECORAH,52101,POINT (-91.785286 43.303291),96,Winneshiek,1081030,COFFEE LIQUEURS,410,The Patron Spirits Company,67595,Patron Xo Cafe,6,750,14.49,21.74,1,21.74,0.75,0.2,2012
S06774000032,2012-07-25,4614,Urban Liquor,6401 DOUGLAS AVE ste 1,URBANDALE,50322,POINT (-93.705732 41.629411),77,Polk,1012210,SINGLE MALT SCOTCH,260,Diageo Americas,5430,Lagavulin 16yr Single Malt Scotch,12,750,47.5,71.24,1,71.24,0.75,0.2,2012
S07571200212,2012-09-05,2565,Hy-Vee Food Store / Spencer,819 N GRAND AVE,SPENCER,51301,POINT (-95.14506 43.145897),21,Clay,1012210,SINGLE MALT SCOTCH,240,"WILLIAM GRANT AND SONS, INC.",5006,Glenfiddich 12yr Special Reserve,12,750,21.75,32.62,1,32.62,0.75,0.2,2012
S08636000163,2012-10-30,4509,A J'S LIQUOR II,2515 CHAMBERLAIN,AMES,50010,POINT (-93.650838 42.021461),85,Story,1081700,DISTILLED SPIRITS SPECIALTY,418,Gunsandmore.info,86764,Sipp'n Sweet Corn,12,375,10.5,15.75,2,31.5,0.75,0.2,2012
S03992900075,2012-02-08,2595,Hy-Vee Wine and Spirits / Denison,"1620  4TH AVE, SOUTH",DENISON,51442,POINT (-95.348601 42.012395),24,Crawford,1011500,STRAIGHT RYE WHISKIES,306,Mississippi River Distilling Co.,27110,Windmill Rye Whiskey,12,375,9.08,13.63,2,27.26,0.75,0.2,2012
S09687500095,2012-12-26,4794,Smokin' Joe's #17 Tobacco and Liquor,110 S ROOSEVELT HWY 61,BURLINGTON,52601,POINT (-91.141203 40.80943700000001),29,Des Moines,1051100,APRICOT BRANDIES,434,Luxco-St Louis,54056,Arrow Apricot Flav Brandy,12,750,5.38,8.06,1,8.06,0.75,0.2,2012
S09131300148,2012-11-26,3820,"Charlie's Wine and Spirits,",507 W 19th St,SIOUX CITY,51103,POINT (-96.420193 42.510535),97,Woodbury,1012210,SINGLE MALT SCOTCH,65,Jim Beam Brands,5606,McClelland Islay,12,750,13.01,19.51,1,19.51,0.75,0.2,2012
S09240000025,2012-11-29,4604,Pit Stop Liquors / Newton,"1324, 1st AVE E",NEWTON,50208,POINT (-93.035654 41.699173),50,Jasper,1701100,DECANTERS & SPECIALTY PACKAGES,65,Jim Beam Brands,525,Maker's Mark Recipe and Glasses,6,750,15.74,23.61,1,23.61,0.75,0.2,2012
S07045200137,2012-08-09,3869,Bootleggin' Barzini's Fin,412  1ST AVE,CORALVILLE,52241,POINT (-91.565517 41.672672),52,Johnson,1011250,SINGLE BARREL BOURBON WHISKIES,65,Jim Beam Brands,19235,Knob Creek Single Barrel Reserve,6,750,23.62,35.43,1,35.43,0.75,0.2,2012
S09587900024,2012-12-19,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14TH ST,DES MOINES,50320,POINT (-93.596754 41.554101),77,Polk,1062100,JAMAICA RUM,461,Campari(skyy),42006,Appleton Signature Blend,12,750,8.96,13.45,1,13.45,0.75,0.2,2012
S08370500012,2012-10-16,3849,Hartig Drug Co #6 / Dyersville,711  16TH AVE SE,DYERSVILLE,52040,POINT (-91.116087 42.470285),31,Dubuque,1081220,DARK CREME DE CACAO,434,Luxco-St Louis,78036,Arrow Creme de Cacao Brown,12,750,4.5,6.75,1,6.75,0.75,0.2,2012
S03387800089,2012-01-03,2191,Keokuk Spirits,1013 MAIN,KEOKUK,52632,POINT (-91.387797 40.400038),56,Lee,1011400,BOTTLED IN BOND BOURBON,85,Brown-Forman Corporation,26906,Jack Daniels Single Barrel Why.,6,750,22.88,35.07,1,35.07,0.75,0.2,2012
S09520900020,2012-12-17,4344,Spirits / Grimes,109 EAST 1ST ST STE B,GRIMES,50111,POINT (-93.793827 41.68840000000001),77,Polk,1012300,IRISH WHISKIES,370,Pernod Ricard USA/Austin Nichols,15646,Jameson 18YR HA,6,750,47.5,71.24,1,71.24,0.75,0.2,2012
S09685600114,2012-12-24,2205,Ding's Honk And Holler,900 E WASHINGTON,CLARINDA,51632,POINT (-95.027238 40.739231),73,Page,1701100,DECANTERS & SPECIALTY PACKAGES,260,Diageo Americas,843,Crown Royal Tri Pack,3,750,55.45,83.18,1,83.18,0.75,0.2,2012
S09486300030,2012-12-13,2190,"Central City Liquor, Inc.",1460 2ND AVE,DES MOINES,50314,POINT (-93.619787 41.60566),77,Polk,1011250,SINGLE BARREL BOURBON WHISKIES,421,"Sazerac Co., Inc.",17766,Eagle Rare,6,750,15.39,23.09,1,23.09,0.75,0.2,2012
S06414600112,2012-07-05,2543,Hy-Vee Food Store #1 / Ottumwa,1025 NORTH QUINCY AVE,OTTUWMA,52501,POINT (-92.438463 41.01558),90,Wapello,1081312,BUTTERSCOTCH SCHNAPPS,65,Jim Beam Brands,82780,Dekuyper Buttershots Schnapps Traveler,12,750,6.3,9.45,1,9.45,0.75,0.2,2012
S03823000149,2012-01-31,2506,Hy-Vee #1044 / Burlington,3140 AGENCY,BURLINGTON,52601,POINT (-91.136655 40.814666),29,Des Moines,1081330,PEACH SCHNAPPS,65,Jim Beam Brands,82844,Dekuyper Peachtree Schnapps,24,375,3.06,4.59,2,9.18,0.75,0.2,2012
S04873300115,2012-04-03,2587,Hy-Vee Food Store / Johnston,5750 MERLE HAY ROAD,JOHNSTON,50131,POINT (-93.697731 41.665172),77,Polk,1081312,BUTTERSCOTCH SCHNAPPS,434,Luxco-St Louis,81966,Arrow Mcdale's Butterscotch Schnapps,12,750,3.97,5.95,1,5.95,0.75,0.2,2012
S05999000155,2012-06-11,2638,Hy-Vee Wine and Spirits / Cedar Fall,5925 UNIVERSITY AVE STE A,CEDAR FALLS,50613,POINT (-92.429331 42.512766),07,Black Hawk,1012210,SINGLE MALT SCOTCH,305,MHW Ltd,5492,Macallan Fine Oak 10 Year,12,750,22.49,33.73,1,33.73,0.75,0.2,2012
S08053300042,2012-10-02,3728,Brewski's Beverage,726 CREEK TOP,COUNCIL BLUFFS,51503,POINT (-95.854809 41.262316),78,Pottawattamie,1081335,RASPBERRY SCHNAPPS,65,Jim Beam Brands,73456,Dekuyper Luscious Razzmatazz,12,750,6.3,9.45,1,9.45,0.75,0.2,2012
S09561200080,2012-12-18,2593,Hy-Vee Food Store / Carroll,905 US HIGHWAY 30 WEST,CARROLL,51401,POINT (-94.853591 42.064155),14,Carroll,1012210,SINGLE MALT SCOTCH,260,Diageo Americas,6076,Singleton Single Malt Scotch,6,750,17.5,26.24,1,26.24,0.75,0.2,2012
S05901400074,2012-06-05,4167,"Iowa Street Market, Inc.",1256 IOWA ST,DUBUQUE,52001,POINT (-90.668138 42.504959),31,Dubuque,1041150,FLAVORED GINS,370,Pernod Ricard USA/Austin Nichols,33266,Seagram's Orange Twisted Gin,12,750,5.9,8.85,1,8.85,0.75,0.2,2012
S05037700128,2012-04-12,2190,"Central City Liquor, Inc.",1460 2ND AVE,DES MOINES,50314,POINT (-93.619787 41.60566),77,Polk,1011250,SINGLE BARREL BOURBON WHISKIES,421,"Sazerac Co., Inc.",17766,Eagle Rare,6,750,14.56,21.84,1,21.84,0.75,0.2,2012
S09521700030,2012-12-17,3678,"Smoke Shop, The",1918 SE 14TH ST,DES MOINES,50320,POINT (-93.597011 41.570844),77,Polk,1012210,SINGLE MALT SCOTCH,240,"WILLIAM GRANT AND SONS, INC.",4367,Balvenie Caribbean Cask 14yr,6,750,34.0,51.0,1,51.0,0.75,0.2,2012
S05463700026,2012-05-09,4307,Crossroads Wine and Liquor,117 IOWA AVE,DUNLAP,712-2,POINT (-95.602969 41.854728),43,Harrison,1701100,DECANTERS & SPECIALTY PACKAGES,395,Proximo,3496,1800 Reposado 750ml & 1800 Pomegranate Mixer,6,750,14.49,21.74,1,21.74,0.75,0.2,2012
S08744600035,2012-11-05,3986,Siouxland Beverage,1203 5 ST,SIOUX CITY,51101,POINT (-96.394671 42.495324),97,Woodbury,1081380,MISCELLANEOUS SCHNAPPS,65,Jim Beam Brands,73516,Dekuyper Cactus Juice Schnapps,12,750,6.3,9.45,1,9.45,0.75,0.2,2012
S05421300053,2012-05-08,3728,Brewski's Beverage,726 CREEK TOP,COUNCIL BLUFFS,51503,POINT (-95.854809 41.262316),78,Pottawattamie,1011250,SINGLE BARREL BOURBON WHISKIES,259,Heaven Hill Brands,18120,Evan Williams Vintage,6,750,14.24,21.36,1,21.36,0.75,0.2,2012
S06665400053,2012-07-18,3698,Ingersoll Wine Merchants,1300  50TH ST,WEST DES MOINES,50266,POINT (-93.771159 41.590871),77,Polk,1012210,SINGLE MALT SCOTCH,65,Jim Beam Brands,5446,Laphroaig 10 Yr Single Malt Scotch,12,750,26.24,39.36,1,39.36,0.75,0.2,2012
S04677300082,2012-03-21,2605,Hy-Vee Drugstore #5 / Cedar Rapids,2001 BLAIRS FERRY ROAD NE,CEDAR RAPIDS,52402,POINT (-91.668909 42.034799),57,Linn,1011500,STRAIGHT RYE WHISKIES,65,Jim Beam Brands,27056,Jim Beam Rye,12,750,10.49,15.74,1,15.74,0.75,0.2,2012
S08412200125,2012-10-17,2594,Hy-Vee Food Store / Sioux City,4500 SERGEANT ROAD,SIOUX CITY,51106,POINT (-96.346969 42.447396),97,Woodbury,1011500,STRAIGHT RYE WHISKIES,260,Diageo Americas,27025,Bulleit 95 Rye,12,750,15.5,23.24,1,23.24,0.75,0.2,2012
S05355500067,2012-05-02,2565,Hy-Vee Food Store / Spencer,819 N GRAND AVE,SPENCER,51301,POINT (-95.14506 43.145897),21,Clay,1081305,APPLE SCHNAPPS,65,Jim Beam Brands,73482,Dekuyper Washington Apple,12,750,6.3,9.45,1,9.45,0.75,0.2,2012
S04899300128,2012-04-04,2594,Hy-Vee Food Store / Sioux City,4500 SERGEANT ROAD,SIOUX CITY,51106,POINT (-96.346969 42.447396),97,Woodbury,1012210,SINGLE MALT SCOTCH,240,"WILLIAM GRANT AND SONS, INC.",5006,Glenfiddich 12yr Special Reserve,12,750,21.75,32.62,1,32.62,0.75,0.2,2012
S06960300050,2012-08-07,4509,A J'S LIQUOR II,2515 CHAMBERLAIN,AMES,50010,POINT (-93.650838 42.021461),85,Story,1012210,SINGLE MALT SCOTCH,240,"WILLIAM GRANT AND SONS, INC.",4356,Balvenie 12yr Doublewood Single Malt Scotch,12,750,32.41,48.62,1,48.62,0.75,0.2,2012
S06418800096,2012-07-05,2626,Hy-Vee Drugstore / University / DSM,4100 UNIVERSITY AVE,DES MOINES,50311,POINT (-93.673222 41.600361),77,Polk,1012300,IRISH WHISKIES,370,Pernod Ricard USA/Austin Nichols,15646,Jameson 18YR HA,6,750,44.9,67.35,1,67.35,0.75,0.2,2012
S09676300019,2012-12-24,4614,Urban Liquor,6401 DOUGLAS AVE ste 1,URBANDALE,50322,POINT (-93.705732 41.629411),77,Polk,1012210,SINGLE MALT SCOTCH,420,"Moet Hennessy USA, Inc.",5133,Glenmorangie 10 Yr Single Malt Scotch,6,750,21.49,32.24,1,32.24,0.75,0.2,2012
S05465900086,2012-05-09,3704,Celtics Beverage Company,1122 BROADWAY,EMMETSBURG,50536,POINT (-94.678807 43.10937),74,Palo Alto,1081315,CINNAMON SCHNAPPS,65,Jim Beam Brands,71446,After Shock Cinnamon Liqueur,12,750,11.54,17.31,1,17.31,0.75,0.2,2012
S09288700065,2012-12-04,3952,Lot-A-Spirits,3780 STATE ST,BETTENDORF,52722,POINT (-90.48065 41.529655),82,Scott,1012210,SINGLE MALT SCOTCH,370,Pernod Ricard USA/Austin Nichols,5086,Glenlivet 16yr Nadurra,6,750,32.5,48.74,1,48.74,0.75,0.2,2012
S03621300009,2012-01-17,2656,Hy-Vee Food Store / Corning,300  10TH ST,CORNING,51632,POINT (-94.731809 40.991861),22,Clayton,1031090,OTHER PROOF VODKA,260,Diageo Americas,40926,Smirnoff Silver Vodka 90 Prf,12,750,7.86,11.79,1,11.79,0.75,0.2,2012
S06168700094,2012-06-20,2558,Hy-Vee Food Store / Mount Pleasant,1700 E WASHINGTON,MOUNT PLEASANT,52641,POINT (-91.52888 40.962331000000006),44,Henry,1012210,SINGLE MALT SCOTCH,240,"WILLIAM GRANT AND SONS, INC.",4376,Balvenie 15yr Single Barrel Scotch,12,750,37.85,56.78,1,56.78,0.75,0.2,2012
S06798300027,2012-07-26,4604,Pit Stop Liquors / Newton,"1324, 1st AVE E",NEWTON,50208,POINT (-93.035654 41.699173),50,Jasper,1701100,DECANTERS & SPECIALTY PACKAGES,192,Sidney Frank Importing Co.,3309,Jagermeister Cocktail Glass Set,12,375,6.51,9.77,2,19.54,0.75,0.2,2012
S06263700119,2012-06-26,2650,Hy-Vee Wine and Spirits / Harlan,1808 23RD ST,HARLAN,51537,POINT (-95.339881 41.650658),83,Shelby,1081330,PEACH SCHNAPPS,65,Jim Beam Brands,82844,Dekuyper Peachtree Schnapps,24,375,3.06,4.59,2,9.18,0.75,0.2,2012
S04165800068,2012-02-20,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,POINT (-93.876107 42.063831),08,Boone,1012210,SINGLE MALT SCOTCH,370,Pernod Ricard USA/Austin Nichols,5061,Glenlivet 15 Year French Oak,6,750,26.4,39.6,1,39.6,0.75,0.2,2012
S07979300119,2012-09-27,4129,Cyclone Liquors,626 LINCOLN WAY,AMES,50010,POINT (-93.618911 42.022854),85,Story,1081030,COFFEE LIQUEURS,306,Mississippi River Distilling Co.,74776,Iowa Coffee Company Liqueur,12,375,9.08,13.63,2,27.26,0.75,0.2,2012
S08263600002,2012-10-11,2106,Hillstreet News and Tobacco,2217 COLLEGE,CEDAR FALLS,50613,POINT (-92.455796 42.517182),07,Black Hawk,1012210,SINGLE MALT SCOTCH,240,"WILLIAM GRANT AND SONS, INC.",5014,Glenfiddich 15 Yr Solera Reserva,12,750,30.29,45.44,1,45.44,0.75,0.2,2012
S07265600010,2012-08-22,3909,D And S Grocery,104 SE  A ST,MELCHER-DALLAS,50163,POINT (-93.24163400000002 41.222471),63,Marion,1081030,COFFEE LIQUEURS,410,The Patron Spirits Company,67595,Patron Xo Cafe,6,750,14.49,21.74,1,21.74,0.75,0.2,2012
S08956900087,2012-11-14,2543,Hy-Vee Food Store #1 / Ottumwa,1025 NORTH QUINCY AVE,OTTUWMA,52501,POINT (-92.438463 41.01558),90,Wapello,1081312,BUTTERSCOTCH SCHNAPPS,434,Luxco-St Louis,84486,Paramount Butterscotch Schnapps,12,750,4.08,6.13,1,6.13,0.75,0.2,2012
S07255900075,2012-08-22,2648,Hy-Vee #4 / WDM,555 S 51ST ST,WEST DES MOINES,50265,POINT (-93.773557 41.561197),77,Polk,1012210,SINGLE MALT SCOTCH,305,MHW Ltd,5516,Macallan 18yr Single Malt Scotch,12,750,84.96,127.43,1,127.43,0.75,0.2,2012
S09240600077,2012-12-03,4839,DS Services LLC,87 8th ST N,Northwood,50459,POINT (-93.220898 43.444481),98,Worth,1012210,SINGLE MALT SCOTCH,240,"WILLIAM GRANT AND SONS, INC.",5006,Glenfiddich 12yr Special Reserve,12,750,21.75,32.62,1,32.62,0.75,0.2,2012
S04122900133,2012-02-16,2647,Hy-Vee #7 / Cedar Rapids,5050 EDGEWOOD RD,CEDAR RAPIDS,52411,POINT (-91.701581 42.030129),57,Linn,1012210,SINGLE MALT SCOTCH,240,"WILLIAM GRANT AND SONS, INC.",5012,Glenfiddich 18 Yr Ancient Reserve,12,750,38.33,57.5,1,57.5,0.75,0.2,2012
S05571800026,2012-05-16,4614,Urban Liquor,6401 DOUGLAS AVE ste 1,URBANDALE,50322,POINT (-93.705732 41.629411),77,Polk,1012210,SINGLE MALT SCOTCH,420,"Moet Hennessy USA, Inc.",5104,Glenmorangie Nectar D'or,6,750,32.48,48.72,1,48.72,0.75,0.2,2012
S03902000011,2012-02-02,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14TH ST,DES MOINES,50320,POINT (-93.596754 41.554101),77,Polk,1012210,SINGLE MALT SCOTCH,65,Jim Beam Brands,5606,McClelland Islay,12,750,12.01,18.51,1,18.51,0.75,0.2,2012
S08769600035,2012-11-05,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14TH ST,DES MOINES,50320,POINT (-93.596754 41.554101),77,Polk,1081210,CREME DE ALMOND,350,Luxco-Cleveland,80396,Paramount Creme De Almond,12,750,4.65,6.97,1,6.97,0.75,0.2,2012
S06987400035,2012-08-07,3631,Audubon Food Pride,104 MARKET ST PO BOX 206,AUDUBON,50025,POINT (-94.93625 41.723057),05,Audubon,1081312,BUTTERSCOTCH SCHNAPPS,434,Luxco-St Louis,81966,Arrow Mcdale's Butterscotch Schnapps,12,750,4.08,6.13,1,6.13,0.75,0.2,2012
S06113300107,2012-06-18,2623,Hy-Vee Food Store #4 / Sioux City,2827 HAMILTON BLVD,SIOUX CITY,51104,POINT (-96.417783 42.519886),97,Woodbury,1012210,SINGLE MALT SCOTCH,370,Pernod Ricard USA/Austin Nichols,5061,Glenlivet 15 Year French Oak,6,750,26.4,39.6,1,39.6,0.75,0.2,2012
S08783200038,2012-11-06,4649,Metro Liquor and Tobacco,3418 W BROADWAY,COUNCIL BLUFFS,51501,POINT (-95.900018 41.261929),78,Pottawattamie,1081315,CINNAMON SCHNAPPS,65,Jim Beam Brands,71446,After Shock Cinnamon Liqueur,12,750,11.54,17.31,1,17.31,0.75,0.2,2012
S06443800041,2012-07-06,3942,Twin Town Liquor,104 HIGHWAY 30 WEST,TOLEDO,52342,POINT (-92.579446 41.985985),86,Tama,1051150,MISCELLANEOUS  BRANDIES,125,"Cedar Ridge Vineyards,LLC",53629,Cedar Ridge Apple Brandy,6,750,18.75,28.13,1,28.13,0.75,0.2,2012
S04797600046,2012-03-29,2529,Hy-Vee Drugstore #4 / Cedar Rapids,4825 JOHNSON AVE NW,CEDAR RAPIDS,52405,POINT (-91.73337 41.968343),57,Linn,1012210,SINGLE MALT SCOTCH,461,Campari(skyy),5620,McClelland Speyside Scotch,12,750,13.01,19.51,1,19.51,0.75,0.2,2012
S04997500035,2012-04-11,3987,Wine and Spirits Shoppe Of,111 S PHILLIPS ST,ALGONA,50511,POINT (-94.226874 43.068382),55,Kossuth,1012210,SINGLE MALT SCOTCH,260,Diageo Americas,5430,Lagavulin 16yr Single Malt Scotch,12,750,47.0,70.49,1,70.49,0.75,0.2,2012
S04331100036,2012-02-29,4604,Pit Stop Liquors / Newton,"1324, 1st AVE E",NEWTON,50208,POINT (-93.035654 41.699173),50,Jasper,1081315,CINNAMON SCHNAPPS,421,"Sazerac Co., Inc.",82956,Firewater Cinnamon Schnapps,12,750,9.34,14.01,1,14.01,0.75,0.2,2012
S04938100093,2012-04-09,2190,"Central City Liquor, Inc.",1460 2ND AVE,DES MOINES,50314,POINT (-93.619787 41.60566),77,Polk,1081380,MISCELLANEOUS SCHNAPPS,65,Jim Beam Brands,82626,Dekuyper Cherry Pucker Schnapps,12,750,6.3,9.45,1,9.45,0.75,0.2,2012
